algorithm,input_size,data_type,trial_id,comparisons,swaps,time_taken,memory_used,presortedness_score,duplicate_ratio,value_range
selection_sort,1510,sorted,4,1139295,0,0.1714873000018997,54416,1.0,0.0119,99911
insertion_sort,1510,sorted,4,1509,0,0.0005057999987911899,54416,1.0,0.0119,99911
merge_sort,1510,sorted,4,8339,16072,0.012512699999206234,54416,1.0,0.0119,99911
quick_sort,1510,sorted,4,18846,9579,0.011904099999810569,54416,1.0,0.0119,99911
heap_sort,1510,sorted,4,28577,15631,0.020726800001284573,54416,1.0,0.0119,99911
radix_sort,1510,sorted,4,0,7550,0.007491300002584467,54416,1.0,0.0119,99911
bubble_sort,1510,sorted,5,1509,0,0.00030390000029001385,54416,1.0,0.0066,99872
selection_sort,1510,sorted,5,1139295,0,0.1677129000017885,54416,1.0,0.0066,99872
insertion_sort,1510,sorted,5,1509,0,0.0005095000014989637,54416,1.0,0.0066,99872
merge_sort,1510,sorted,5,8339,16072,0.013539799998397939,54416,1.0,0.0066,99872
quick_sort,1510,sorted,5,19236,10148,0.013056699997832766,54416,1.0,0.0066,99872
heap_sort,1510,sorted,5,28577,15631,0.021150500000658212,54416,1.0,0.0066,99872
radix_sort,1510,sorted,5,0,7550,0.007387699999526376,54416,1.0,0.0066,99872
bubble_sort,1520,sorted,1,1519,0,0.0003020000003743917,54776,1.0,0.0092,99963
selection_sort,1520,sorted,1,1154440,0,0.1742115000015474,54776,1.0,0.0092,99963
insertion_sort,1520,sorted,1,1519,0,0.0005143999987922143,54776,1.0,0.0092,99963
merge_sort,1520,sorted,1,8384,16192,0.012609499997779494,54776,1.0,0.0092,99963
quick_sort,1520,sorted,1,16704,9728,0.010663400000339607,54776,1.0,0.0092,99963
heap_sort,1520,sorted,1,28773,15727,0.022002399997290922,54776,1.0,0.0092,99963
radix_sort,1520,sorted,1,0,7600,0.007166100000176812,54776,1.0,0.0092,99963
bubble_sort,1520,sorted,2,1519,0,0.00029150000045774505,54776,1.0,0.0053,99858
selection_sort,1520,sorted,2,1154440,0,0.18720329999996466,54776,1.0,0.0053,99858
insertion_sort,1520,sorted,2,1519,0,0.0005590000000665896,54776,1.0,0.0053,99858
merge_sort,1520,sorted,2,8384,16192,0.013242900000477675,54776,1.0,0.0053,99858
quick_sort,1520,sorted,2,18662,11295,0.012447400000382913,54776,1.0,0.0053,99858
heap_sort,1520,sorted,2,28784,15728,0.021872900000744266,54776,1.0,0.0053,99858
radix_sort,1520,sorted,2,0,7600,0.007489799998438684,54776,1.0,0.0053,99858
bubble_sort,1520,sorted,3,1519,0,0.0003088999983447138,54776,1.0,0.0086,99868
selection_sort,1520,sorted,3,1154440,0,0.16918820000137202,54776,1.0,0.0086,99868
insertion_sort,1520,sorted,3,1519,0,0.0004985000014130492,54776,1.0,0.0086,99868
merge_sort,1520,sorted,3,8384,16192,0.012651799999730429,54776,1.0,0.0086,99868
quick_sort,1520,sorted,3,18931,8410,0.010741499998403015,54776,1.0,0.0086,99868
heap_sort,1520,sorted,3,28782,15749,0.022108400000433903,54776,1.0,0.0086,99868
radix_sort,1520,sorted,3,0,7600,0.007178899999416899,54776,1.0,0.0086,99868
bubble_sort,1520,sorted,4,1519,0,0.00029659999927389435,54776,1.0,0.0105,99781
selection_sort,1520,sorted,4,1154440,0,0.16872560000047088,54776,1.0,0.0105,99781
insertion_sort,1520,sorted,4,1519,0,0.0005332999971869867,54776,1.0,0.0105,99781
merge_sort,1520,sorted,4,8384,16192,0.01310840000223834,54776,1.0,0.0105,99781
quick_sort,1520,sorted,4,17951,8982,0.012156599997979356,54776,1.0,0.0105,99781
heap_sort,1520,sorted,4,28820,15763,0.02155279999715276,54776,1.0,0.0105,99781
radix_sort,1520,sorted,4,0,7600,0.008123200001136865,54776,1.0,0.0105,99781
bubble_sort,1520,sorted,5,1519,0,0.0002946999993582722,54776,1.0,0.0066,99785
selection_sort,1520,sorted,5,1154440,0,0.17660410000098636,54776,1.0,0.0066,99785
insertion_sort,1520,sorted,5,1519,0,0.000523599999723956,54776,1.0,0.0066,99785
merge_sort,1520,sorted,5,8384,16192,0.012510399999882793,54776,1.0,0.0066,99785
quick_sort,1520,sorted,5,17443,9584,0.01304330000129994,54776,1.0,0.0066,99785
heap_sort,1520,sorted,5,28772,15722,0.024468899999192217,54776,1.0,0.0066,99785
radix_sort,1520,sorted,5,0,7600,0.007121499998902436,54776,1.0,0.0066,99785
bubble_sort,1530,sorted,1,1529,0,0.00029430000358843245,55136,1.0,0.0072,99967
selection_sort,1530,sorted,1,1169685,0,0.21162009999898146,55136,1.0,0.0072,99967
insertion_sort,1530,sorted,1,1529,0,0.0005530000016733538,55136,1.0,0.0072,99967
merge_sort,1530,sorted,1,8429,16312,0.013783099999272963,55136,1.0,0.0072,99967
quick_sort,1530,sorted,1,17641,10571,0.011766300001909258,55136,1.0,0.0072,99967
heap_sort,1530,sorted,1,29047,15901,0.024752900000748923,55136,1.0,0.0072,99967
radix_sort,1530,sorted,1,0,7650,0.007869000000937376,55136,1.0,0.0072,99967
bubble_sort,1530,sorted,2,1529,0,0.00029879999783588573,55136,1.0,0.0046,99972
selection_sort,1530,sorted,2,1169685,0,0.17931250000037835,55136,1.0,0.0046,99972
insertion_sort,1530,sorted,2,1529,0,0.0005469999996421393,55136,1.0,0.0046,99972
merge_sort,1530,sorted,2,8429,16312,0.014467199998762226,55136,1.0,0.0046,99972
quick_sort,1530,sorted,2,17731,9790,0.012670000000071013,55136,1.0,0.0046,99972
heap_sort,1530,sorted,2,29049,15892,0.022286800001893425,55136,1.0,0.0046,99972
radix_sort,1530,sorted,2,0,7650,0.00740859999859822,55136,1.0,0.0046,99972
bubble_sort,1530,sorted,3,1529,0,0.00029999999969732016,55136,1.0,0.0059,99841
selection_sort,1530,sorted,3,1169685,0,0.23869070000000647,55136,1.0,0.0059,99841
insertion_sort,1530,sorted,3,1529,0,0.0007114000000001397,55136,1.0,0.0059,99841
merge_sort,1530,sorted,3,8429,16312,0.015057799999340205,55136,1.0,0.0059,99841
quick_sort,1530,sorted,3,19793,8967,0.01218200000221259,55136,1.0,0.0059,99841
heap_sort,1530,sorted,3,29057,15879,0.02450949999911245,55136,1.0,0.0059,99841
radix_sort,1530,sorted,3,0,7650,0.00974330000099144,55136,1.0,0.0059,99841
bubble_sort,1530,sorted,4,1529,0,0.000423699999373639,55136,1.0,0.0072,99906
selection_sort,1530,sorted,4,1169685,0,0.18678109999746084,55136,1.0,0.0072,99906
insertion_sort,1530,sorted,4,1529,0,0.0005645999990520068,55136,1.0,0.0072,99906
merge_sort,1530,sorted,4,8429,16312,0.01266830000167829,55136,1.0,0.0072,99906
quick_sort,1530,sorted,4,17315,9817,0.011301299997285241,55136,1.0,0.0072,99906
heap_sort,1530,sorted,4,29060,15911,0.021912399999564514,55136,1.0,0.0072,99906
radix_sort,1530,sorted,4,0,7650,0.0078776000009384,55136,1.0,0.0072,99906
bubble_sort,1530,sorted,5,1529,0,0.0003027000020665582,55136,1.0,0.0052,99781
selection_sort,1530,sorted,5,1169685,0,0.2039900999989186,55136,1.0,0.0052,99781
insertion_sort,1530,sorted,5,1529,0,0.0007991999991645571,55136,1.0,0.0052,99781
merge_sort,1530,sorted,5,8429,16312,0.012554100001580082,55136,1.0,0.0052,99781
quick_sort,1530,sorted,5,17217,9802,0.011157799999637064,55136,1.0,0.0052,99781
heap_sort,1530,sorted,5,29056,15893,0.02134249999653548,55136,1.0,0.0052,99781
radix_sort,1530,sorted,5,0,7650,0.007607299998198869,55136,1.0,0.0052,99781
bubble_sort,1540,sorted,1,1539,0,0.0002994999995280523,55496,1.0,0.0084,99976
selection_sort,1540,sorted,1,1185030,0,0.17366889999902924,55496,1.0,0.0084,99976
insertion_sort,1540,sorted,1,1539,0,0.0005444000016723294,55496,1.0,0.0084,99976
merge_sort,1540,sorted,1,8484,16432,0.012654500002099667,55496,1.0,0.0084,99976
quick_sort,1540,sorted,1,16967,9932,0.011714899999788031,55496,1.0,0.0084,99976
heap_sort,1540,sorted,1,29280,16009,0.02153050000197254,55496,1.0,0.0084,99976
radix_sort,1540,sorted,1,0,7700,0.008048199997574557,55496,1.0,0.0084,99976
bubble_sort,1540,sorted,2,1539,0,0.0003136000013910234,55496,1.0,0.0071,99877
selection_sort,1540,sorted,2,1185030,0,0.21770200000173645,55496,1.0,0.0071,99877
insertion_sort,1540,sorted,2,1539,0,0.0005104999981995206,55496,1.0,0.0071,99877
merge_sort,1540,sorted,2,8484,16432,0.012873799998487812,55496,1.0,0.0071,99877
quick_sort,1540,sorted,2,17363,9356,0.011112599997431971,55496,1.0,0.0071,99877
heap_sort,1540,sorted,2,29275,16023,0.021740699998190394,55496,1.0,0.0071,99877
radix_sort,1540,sorted,2,0,7700,0.007288900000276044,55496,1.0,0.0071,99877
bubble_sort,1540,sorted,3,1539,0,0.00030440000045928173,55496,1.0,0.0078,99903
selection_sort,1540,sorted,3,1185030,0,0.21229699999821605,55496,1.0,0.0078,99903
insertion_sort,1540,sorted,3,1539,0,0.0005440999993879814,55496,1.0,0.0078,99903
merge_sort,1540,sorted,3,8484,16432,0.012838599999668077,55496,1.0,0.0078,99903
quick_sort,1540,sorted,3,16418,9764,0.010980799997923896,55496,1.0,0.0078,99903
heap_sort,1540,sorted,3,29268,16004,0.025553699997544754,55496,1.0,0.0078,99903
radix_sort,1540,sorted,3,0,7700,0.008189000000129454,55496,1.0,0.0078,99903
bubble_sort,1540,sorted,4,1539,0,0.00029799999902024865,55496,1.0,0.0091,99866
selection_sort,1540,sorted,4,1185030,0,0.21882949999780976,55496,1.0,0.0091,99866
insertion_sort,1540,sorted,4,1539,0,0.0007899999982328154,55496,1.0,0.0091,99866
merge_sort,1540,sorted,4,8484,16432,0.013015200001973426,55496,1.0,0.0091,99866
quick_sort,1540,sorted,4,18135,10628,0.012050000001181616,55496,1.0,0.0091,99866
heap_sort,1540,sorted,4,29258,16007,0.022269500001129927,55496,1.0,0.0091,99866
radix_sort,1540,sorted,4,0,7700,0.007528100002673455,55496,1.0,0.0091,99866
bubble_sort,1540,sorted,5,1539,0,0.0003060000017285347,55496,1.0,0.0091,99906
selection_sort,1540,sorted,5,1185030,0,0.1780557999991288,55496,1.0,0.0091,99906
insertion_sort,1540,sorted,5,1539,0,0.0005120999994687736,55496,1.0,0.0091,99906
merge_sort,1540,sorted,5,8484,16432,0.012828699997044168,55496,1.0,0.0091,99906
quick_sort,1540,sorted,5,18737,9907,0.011714000000210945,55496,1.0,0.0091,99906
heap_sort,1540,sorted,5,29282,16016,0.023078499998518964,55496,1.0,0.0091,99906
radix_sort,1540,sorted,5,0,7700,0.007847999997466104,55496,1.0,0.0091,99906
bubble_sort,1550,sorted,1,1549,0,0.0003104999996139668,55856,1.0,0.0032,99816
selection_sort,1550,sorted,1,1200475,0,0.17530809999880148,55856,1.0,0.0032,99816
insertion_sort,1550,sorted,1,1549,0,0.0005143000016687438,55856,1.0,0.0032,99816
merge_sort,1550,sorted,1,8563,16552,0.013594500000181142,55856,1.0,0.0032,99816
quick_sort,1550,sorted,1,18856,11217,0.012660999997024192,55856,1.0,0.0032,99816
heap_sort,1550,sorted,1,29498,16147,0.025007100000948412,55856,1.0,0.0032,99816
radix_sort,1550,sorted,1,0,7750,0.010175400002481183,55856,1.0,0.0032,99816
bubble_sort,1550,sorted,2,1549,0,0.0002961000027426053,55856,1.0,0.0052,99794
selection_sort,1550,sorted,2,1200475,0,0.2165567000010924,55856,1.0,0.0052,99794
insertion_sort,1550,sorted,2,1549,0,0.0007130999983928632,55856,1.0,0.0052,99794
merge_sort,1550,sorted,2,8563,16552,0.017065699998056516,55856,1.0,0.0052,99794
quick_sort,1550,sorted,2,18319,10727,0.013793500002066139,55856,1.0,0.0052,99794
heap_sort,1550,sorted,2,29500,16140,0.02489670000068145,55856,1.0,0.0052,99794
radix_sort,1550,sorted,2,0,7750,0.007902699999249307,55856,1.0,0.0052,99794
bubble_sort,1550,sorted,3,1549,0,0.0003180999992764555,55856,1.0,0.0084,99899
selection_sort,1550,sorted,3,1200475,0,0.2051473999999871,55856,1.0,0.0084,99899
insertion_sort,1550,sorted,3,1549,0,0.0006054000004951376,55856,1.0,0.0084,99899
merge_sort,1550,sorted,3,8563,16552,0.013055200000962941,55856,1.0,0.0084,99899
quick_sort,1550,sorted,3,18914,10709,0.012055800001689931,55856,1.0,0.0084,99899
heap_sort,1550,sorted,3,29496,16167,0.023088199999619974,55856,1.0,0.0084,99899
radix_sort,1550,sorted,3,0,7750,0.007529799997428199,55856,1.0,0.0084,99899
bubble_sort,1550,sorted,4,1549,0,0.0002992000008816831,55856,1.0,0.009,99925
selection_sort,1550,sorted,4,1200475,0,0.18472109999856912,55856,1.0,0.009,99925
insertion_sort,1550,sorted,4,1549,0,0.0005190000010770746,55856,1.0,0.009,99925
merge_sort,1550,sorted,4,8563,16552,0.014342099999339553,55856,1.0,0.009,99925
quick_sort,1550,sorted,4,18153,10205,0.01170060000004014,55856,1.0,0.009,99925
heap_sort,1550,sorted,4,29454,16104,0.021915000001172302,55856,1.0,0.009,99925
radix_sort,1550,sorted,4,0,7750,0.008182499997928971,55856,1.0,0.009,99925
bubble_sort,1550,sorted,5,1549,0,0.00030300000071292743,55856,1.0,0.0039,99832
selection_sort,1550,sorted,5,1200475,0,0.17870100000072853,55856,1.0,0.0039,99832
insertion_sort,1550,sorted,5,1549,0,0.0005060999974375591,55856,1.0,0.0039,99832
merge_sort,1550,sorted,5,8563,16552,0.01305800000045565,55856,1.0,0.0039,99832
quick_sort,1550,sorted,5,20204,12967,0.013189400000555906,55856,1.0,0.0039,99832
heap_sort,1550,sorted,5,29490,16134,0.022095500000432367,55856,1.0,0.0039,99832
radix_sort,1550,sorted,5,0,7750,0.007307399999262998,55856,1.0,0.0039,99832
bubble_sort,1560,sorted,1,1559,0,0.00031970000054570846,56216,1.0,0.0096,99817
selection_sort,1560,sorted,1,1216020,0,0.18321500000092783,56216,1.0,0.0096,99817
insertion_sort,1560,sorted,1,1559,0,0.0005787999980384484,56216,1.0,0.0096,99817
merge_sort,1560,sorted,1,8636,16672,0.013153899999451824,56216,1.0,0.0096,99817
quick_sort,1560,sorted,1,16881,9925,0.011698700000124518,56216,1.0,0.0096,99817
heap_sort,1560,sorted,1,29641,16174,0.022703599999658763,56216,1.0,0.0096,99817
radix_sort,1560,sorted,1,0,7800,0.007737299998552771,56216,1.0,0.0096,99817
bubble_sort,1560,sorted,2,1559,0,0.00030309999783639796,56216,1.0,0.009,99822
selection_sort,1560,sorted,2,1216020,0,0.18066639999960898,56216,1.0,0.009,99822
insertion_sort,1560,sorted,2,1559,0,0.0008056999977270607,56216,1.0,0.009,99822
merge_sort,1560,sorted,2,8636,16672,0.013465299998642877,56216,1.0,0.009,99822
quick_sort,1560,sorted,2,18129,9919,0.012055299997882685,56216,1.0,0.009,99822
heap_sort,1560,sorted,2,29681,16237,0.022412999998778105,56216,1.0,0.009,99822
radix_sort,1560,sorted,2,0,7800,0.007685099997615907,56216,1.0,0.009,99822
bubble_sort,1560,sorted,3,1559,0,0.000305499997921288,56216,1.0,0.0071,99928
selection_sort,1560,sorted,3,1216020,0,0.2098800999992818,56216,1.0,0.0071,99928
insertion_sort,1560,sorted,3,1559,0,0.0005748000003222842,56216,1.0,0.0071,99928
merge_sort,1560,sorted,3,8636,16672,0.01316450000012992,56216,1.0,0.0071,99928
quick_sort,1560,sorted,3,18170,9834,0.011539899998751935,56216,1.0,0.0071,99928
heap_sort,1560,sorted,3,29699,16231,0.024022199999308214,56216,1.0,0.0071,99928
radix_sort,1560,sorted,3,0,7800,0.007902100001956569,56216,1.0,0.0071,99928
bubble_sort,1560,sorted,4,1559,0,0.0002950000016426202,56216,1.0,0.0109,99792
selection_sort,1560,sorted,4,1216020,0,0.19631870000011986,56216,1.0,0.0109,99792
insertion_sort,1560,sorted,4,1559,0,0.0005583000020124018,56216,1.0,0.0109,99792
merge_sort,1560,sorted,4,8636,16672,0.0164282000005187,56216,1.0,0.0109,99792
quick_sort,1560,sorted,4,18846,9694,0.01502489999984391,56216,1.0,0.0109,99792
heap_sort,1560,sorted,4,29705,16235,0.02408139999897685,56216,1.0,0.0109,99792
radix_sort,1560,sorted,4,0,7800,0.007689699999900768,56216,1.0,0.0109,99792
bubble_sort,1560,sorted,5,1559,0,0.00044580000030691735,56216,1.0,0.0083,99969
selection_sort,1560,sorted,5,1216020,0,0.218032900000253,56216,1.0,0.0083,99969
insertion_sort,1560,sorted,5,1559,0,0.0005792999982077163,56216,1.0,0.0083,99969
merge_sort,1560,sorted,5,8636,16672,0.012909299999591894,56216,1.0,0.0083,99969
quick_sort,1560,sorted,5,20306,10013,0.012263199998415075,56216,1.0,0.0083,99969
heap_sort,1560,sorted,5,29694,16246,0.021788600002764724,56216,1.0,0.0083,99969
radix_sort,1560,sorted,5,0,7800,0.007357300000876421,56216,1.0,0.0083,99969
bubble_sort,1570,sorted,1,1569,0,0.00032699999792384915,56576,1.0,0.0076,99912
selection_sort,1570,sorted,1,1231665,0,0.19739860000117915,56576,1.0,0.0076,99912
insertion_sort,1570,sorted,1,1569,0,0.0005271999980323017,56576,1.0,0.0076,99912
merge_sort,1570,sorted,1,8705,16792,0.01598500000181957,56576,1.0,0.0076,99912
quick_sort,1570,sorted,1,17821,10335,0.013718399997742381,56576,1.0,0.0076,99912
heap_sort,1570,sorted,1,29857,16323,0.023025099999358645,56576,1.0,0.0076,99912
radix_sort,1570,sorted,1,0,7850,0.008957600002759136,56576,1.0,0.0076,99912
bubble_sort,1570,sorted,2,1569,0,0.00031399999716086313,56576,1.0,0.007,99849
selection_sort,1570,sorted,2,1231665,0,0.19105409999974654,56576,1.0,0.007,99849
insertion_sort,1570,sorted,2,1569,0,0.0005396999986260198,56576,1.0,0.007,99849
merge_sort,1570,sorted,2,8705,16792,0.01307450000240351,56576,1.0,0.007,99849
quick_sort,1570,sorted,2,18424,10857,0.011717399996996392,56576,1.0,0.007,99849
heap_sort,1570,sorted,2,29926,16379,0.021916400000918657,56576,1.0,0.007,99849
radix_sort,1570,sorted,2,0,7850,0.007445699997333577,56576,1.0,0.007,99849
bubble_sort,1570,sorted,3,1569,0,0.00031540000054519624,56576,1.0,0.0102,99931
selection_sort,1570,sorted,3,1231665,0,0.18741729999965173,56576,1.0,0.0102,99931
insertion_sort,1570,sorted,3,1569,0,0.0005522999999811873,56576,1.0,0.0102,99931
merge_sort,1570,sorted,3,8705,16792,0.013742999999521999,56576,1.0,0.0102,99931
quick_sort,1570,sorted,3,18767,11351,0.012452099999791244,56576,1.0,0.0102,99931
heap_sort,1570,sorted,3,29921,16363,0.024924100001953775,56576,1.0,0.0102,99931
radix_sort,1570,sorted,3,0,7850,0.007861800000682706,56576,1.0,0.0102,99931
bubble_sort,1570,sorted,4,1569,0,0.00032730000020819716,56576,1.0,0.0057,99779
selection_sort,1570,sorted,4,1231665,0,0.20044059999781894,56576,1.0,0.0057,99779
insertion_sort,1570,sorted,4,1569,0,0.0005187999995541759,56576,1.0,0.0057,99779
merge_sort,1570,sorted,4,8705,16792,0.01400399999693036,56576,1.0,0.0057,99779
quick_sort,1570,sorted,4,18169,10795,0.011792199999035802,56576,1.0,0.0057,99779
heap_sort,1570,sorted,4,29938,16383,0.022589600001083454,56576,1.0,0.0057,99779
radix_sort,1570,sorted,4,0,7850,0.007475999998860061,56576,1.0,0.0057,99779
bubble_sort,1570,sorted,5,1569,0,0.00031319999834522605,56576,1.0,0.0076,99951
selection_sort,1570,sorted,5,1231665,0,0.19253910000043106,56576,1.0,0.0076,99951
insertion_sort,1570,sorted,5,1569,0,0.0005205999987083487,56576,1.0,0.0076,99951
merge_sort,1570,sorted,5,8705,16792,0.012814999998226995,56576,1.0,0.0076,99951
quick_sort,1570,sorted,5,18178,11234,0.012487499996495899,56576,1.0,0.0076,99951
heap_sort,1570,sorted,5,29926,16376,0.023627000002306886,56576,1.0,0.0076,99951
radix_sort,1570,sorted,5,0,7850,0.007392999999865424,56576,1.0,0.0076,99951
bubble_sort,1580,sorted,1,1579,0,0.00031089999902178533,56936,1.0,0.0076,99937
selection_sort,1580,sorted,1,1247410,0,0.19016909999845666,56936,1.0,0.0076,99937
insertion_sort,1580,sorted,1,1579,0,0.0005275000003166497,56936,1.0,0.0076,99937
merge_sort,1580,sorted,1,8776,16912,0.013034300001891097,56936,1.0,0.0076,99937
quick_sort,1580,sorted,1,17893,8971,0.010871399997995468,56936,1.0,0.0076,99937
heap_sort,1580,sorted,1,30147,16496,0.02788940000027651,56936,1.0,0.0076,99937
radix_sort,1580,sorted,1,0,7900,0.008036499999434454,56936,1.0,0.0076,99937
bubble_sort,1580,sorted,2,1579,0,0.0003093999985139817,56936,1.0,0.0057,99872
selection_sort,1580,sorted,2,1247410,0,0.2211740999991889,56936,1.0,0.0057,99872
insertion_sort,1580,sorted,2,1579,0,0.0005190999982005451,56936,1.0,0.0057,99872
merge_sort,1580,sorted,2,8776,16912,0.014577099998859921,56936,1.0,0.0057,99872
quick_sort,1580,sorted,2,19636,10661,0.014065600000321865,56936,1.0,0.0057,99872
heap_sort,1580,sorted,2,30133,16473,0.02535640000132844,56936,1.0,0.0057,99872
radix_sort,1580,sorted,2,0,7900,0.007483099998353282,56936,1.0,0.0057,99872
bubble_sort,1580,sorted,3,1579,0,0.0003159000007144641,56936,1.0,0.0044,99970
selection_sort,1580,sorted,3,1247410,0,0.19268000000010943,56936,1.0,0.0044,99970
insertion_sort,1580,sorted,3,1579,0,0.0005486000009113923,56936,1.0,0.0044,99970
merge_sort,1580,sorted,3,8776,16912,0.013107200000376906,56936,1.0,0.0044,99970
quick_sort,1580,sorted,3,20243,12873,0.01419270000042161,56936,1.0,0.0044,99970
heap_sort,1580,sorted,3,30146,16503,0.02491579999696114,56936,1.0,0.0044,99970
radix_sort,1580,sorted,3,0,7900,0.007850199999666074,56936,1.0,0.0044,99970
bubble_sort,1580,sorted,4,1579,0,0.0005563000013353303,56936,1.0,0.0089,99814
selection_sort,1580,sorted,4,1247410,0,0.22770289999971283,56936,1.0,0.0089,99814
insertion_sort,1580,sorted,4,1579,0,0.0005086999990453478,56936,1.0,0.0089,99814
merge_sort,1580,sorted,4,8776,16912,0.015798699998413213,56936,1.0,0.0089,99814
quick_sort,1580,sorted,4,18728,11386,0.012624300001334632,56936,1.0,0.0089,99814
heap_sort,1580,sorted,4,30101,16455,0.022821800001111114,56936,1.0,0.0089,99814
radix_sort,1580,sorted,4,0,7900,0.00888190000114264,56936,1.0,0.0089,99814
bubble_sort,1580,sorted,5,1579,0,0.00031089999902178533,56936,1.0,0.0089,99934
selection_sort,1580,sorted,5,1247410,0,0.22637889999896288,56936,1.0,0.0089,99934
insertion_sort,1580,sorted,5,1579,0,0.0008897000006982125,56936,1.0,0.0089,99934
merge_sort,1580,sorted,5,8776,16912,0.014689499999803957,56936,1.0,0.0089,99934
quick_sort,1580,sorted,5,17436,9251,0.011559100003069034,56936,1.0,0.0089,99934
heap_sort,1580,sorted,5,30152,16480,0.022415799998270813,56936,1.0,0.0089,99934
radix_sort,1580,sorted,5,0,7900,0.007607399998960318,56936,1.0,0.0089,99934
