algorithm,input_size,case_type,trial_id,probes,time_taken,memory_used,found,load_factor,collision_count
hashing_search,1750,duplicates_present,4,2,0.002256299998407485,63056,True,2.0,1004
linear_search,1750,duplicates_present,5,1244,0.00043080000250483863,63056,True,,
binary_search,1750,duplicates_present,5,10,0.0005882000004930887,63056,True,,
interpolation_search,1750,duplicates_present,5,3,0.000592500000493601,63056,True,,
exponential_search,1750,duplicates_present,5,17,0.002558899999712594,63056,True,,
fibonacci_search,1750,duplicates_present,5,8,0.0008878000007825904,63056,True,,
hashing_search,1750,duplicates_present,5,6,0.0027692000003298745,63056,True,2.0,989
linear_search,1760,duplicates_present,1,305,0.0001497999983257614,63416,True,,
binary_search,1760,duplicates_present,1,10,0.000567600000067614,63416,True,,
interpolation_search,1760,duplicates_present,1,2,0.0004594999991240911,63416,True,,
exponential_search,1760,duplicates_present,1,16,0.00050560000090627,63416,True,,
fibonacci_search,1760,duplicates_present,1,11,0.0005954000007477589,63416,True,,
hashing_search,1760,duplicates_present,1,1,0.0026044000005640555,63416,True,2.0,994
linear_search,1760,duplicates_present,2,1614,0.0005799999998998828,63416,True,,
binary_search,1760,duplicates_present,2,9,0.0004447999999683816,63416,True,,
interpolation_search,1760,duplicates_present,2,8,0.0004298999992897734,63416,True,,
exponential_search,1760,duplicates_present,2,14,0.00041480000072624534,63416,True,,
fibonacci_search,1760,duplicates_present,2,9,0.0005018000010750256,63416,True,,
hashing_search,1760,duplicates_present,2,2,0.0019111000001430511,63416,True,2.0,1003
linear_search,1760,duplicates_present,3,107,4.319999789004214e-05,63416,True,,
binary_search,1760,duplicates_present,3,9,0.00044720000005327165,63416,True,,
interpolation_search,1760,duplicates_present,3,5,0.0005452000004879665,63416,True,,
exponential_search,1760,duplicates_present,3,19,0.0004590999997162726,63416,True,,
fibonacci_search,1760,duplicates_present,3,12,0.0006355000004987232,63416,True,,
hashing_search,1760,duplicates_present,3,1,0.0019757999980356544,63416,True,2.0,987
linear_search,1760,duplicates_present,4,959,0.0003844999991997611,63416,True,,
binary_search,1760,duplicates_present,4,9,0.0004791999999724794,63416,True,,
interpolation_search,1760,duplicates_present,4,3,0.000550900000234833,63416,True,,
exponential_search,1760,duplicates_present,4,18,0.0004484999990381766,63416,True,,
fibonacci_search,1760,duplicates_present,4,9,0.0004349999981059227,63416,True,,
hashing_search,1760,duplicates_present,4,1,0.0019345000000612345,63416,True,2.0,1003
linear_search,1760,duplicates_present,5,325,0.00017070000103558414,63416,True,,
binary_search,1760,duplicates_present,5,7,0.0005434000013337936,63416,True,,
interpolation_search,1760,duplicates_present,5,3,0.000490699996589683,63416,True,,
exponential_search,1760,duplicates_present,5,19,0.00043280000318191014,63416,True,,
fibonacci_search,1760,duplicates_present,5,12,0.0004875999984506052,63416,True,,
hashing_search,1760,duplicates_present,5,1,0.002393099999608239,63416,True,2.0,1005
linear_search,1770,duplicates_present,1,720,0.0002452000007906463,63776,True,,
binary_search,1770,duplicates_present,1,10,0.0005583999991358723,63776,True,,
interpolation_search,1770,duplicates_present,1,5,0.0004886000024271198,63776,True,,
exponential_search,1770,duplicates_present,1,20,0.0004502000010688789,63776,True,,
fibonacci_search,1770,duplicates_present,1,11,0.0006020000000717118,63776,True,,
hashing_search,1770,duplicates_present,1,2,0.002754699999059085,63776,True,2.0,1008
linear_search,1770,duplicates_present,2,1436,0.0006192000000737607,63776,True,,
binary_search,1770,duplicates_present,2,7,0.00045060000047669746,63776,True,,
interpolation_search,1770,duplicates_present,2,5,0.0004659000005631242,63776,True,,
exponential_search,1770,duplicates_present,2,16,0.00047110000014072284,63776,True,,
fibonacci_search,1770,duplicates_present,2,9,0.0004864000002271496,63776,True,,
hashing_search,1770,duplicates_present,2,3,0.0024534000003768597,63776,True,2.0,1008
linear_search,1770,duplicates_present,3,850,0.0003725000024132896,63776,True,,
binary_search,1770,duplicates_present,3,9,0.0007831000002624933,63776,True,,
interpolation_search,1770,duplicates_present,3,3,0.0005189000003156252,63776,True,,
exponential_search,1770,duplicates_present,3,22,0.0005885999999009073,63776,True,,
fibonacci_search,1770,duplicates_present,3,9,0.0004933999989589211,63776,True,,
hashing_search,1770,duplicates_present,3,2,0.0019917999998142477,63776,True,2.0,1010
linear_search,1770,duplicates_present,4,487,0.00022030000036465935,63776,True,,
binary_search,1770,duplicates_present,4,9,0.0007654000000911765,63776,True,,
interpolation_search,1770,duplicates_present,4,3,0.000506899999891175,63776,True,,
exponential_search,1770,duplicates_present,4,15,0.0004862000023422297,63776,True,,
fibonacci_search,1770,duplicates_present,4,10,0.00060950000261073,63776,True,,
hashing_search,1770,duplicates_present,4,1,0.0019138999996357597,63776,True,2.0,999
linear_search,1770,duplicates_present,5,265,8.24999988253694e-05,63776,True,,
binary_search,1770,duplicates_present,5,8,0.0004731999979412649,63776,True,,
interpolation_search,1770,duplicates_present,5,4,0.0004287999981897883,63776,True,,
exponential_search,1770,duplicates_present,5,14,0.0005884000020159874,63776,True,,
fibonacci_search,1770,duplicates_present,5,10,0.0005701000009139534,63776,True,,
hashing_search,1770,duplicates_present,5,1,0.0018619000002217945,63776,True,2.0,1016
linear_search,1780,duplicates_present,1,372,0.00017570000272826292,64136,True,,
binary_search,1780,duplicates_present,1,10,0.00048459999743499793,64136,True,,
interpolation_search,1780,duplicates_present,1,5,0.0004439000003912952,64136,True,,
exponential_search,1780,duplicates_present,1,18,0.0004527000019152183,64136,True,,
fibonacci_search,1780,duplicates_present,1,12,0.0004388999986986164,64136,True,,
hashing_search,1780,duplicates_present,1,2,0.0020246000021870714,64136,True,2.0,1008
linear_search,1780,duplicates_present,2,346,0.00011729999823728576,64136,True,,
binary_search,1780,duplicates_present,2,8,0.00046070000098552555,64136,True,,
interpolation_search,1780,duplicates_present,2,4,0.0004355000019131694,64136,True,,
exponential_search,1780,duplicates_present,2,18,0.00045110000064596534,64136,True,,
fibonacci_search,1780,duplicates_present,2,11,0.0004650999981095083,64136,True,,
hashing_search,1780,duplicates_present,2,1,0.0019637000004877336,64136,True,2.0,1005
linear_search,1780,duplicates_present,3,522,0.00022650000028079376,64136,True,,
binary_search,1780,duplicates_present,3,10,0.00045110000064596534,64136,True,,
interpolation_search,1780,duplicates_present,3,2,0.00045679999675485305,64136,True,,
exponential_search,1780,duplicates_present,3,20,0.0004408999993756879,64136,True,,
fibonacci_search,1780,duplicates_present,3,5,0.00042240000038873404,64136,True,,
hashing_search,1780,duplicates_present,3,2,0.0025013000013132114,64136,True,2.0,1026
linear_search,1780,duplicates_present,4,234,7.850000110920519e-05,64136,True,,
binary_search,1780,duplicates_present,4,8,0.000501299997267779,64136,True,,
interpolation_search,1780,duplicates_present,4,3,0.00045339999996940605,64136,True,,
exponential_search,1780,duplicates_present,4,15,0.0004580999993777368,64136,True,,
fibonacci_search,1780,duplicates_present,4,9,0.0006240999973670114,64136,True,,
hashing_search,1780,duplicates_present,4,1,0.001908399997773813,64136,True,2.0,1021
linear_search,1780,duplicates_present,5,700,0.00027319999935571104,64136,True,,
binary_search,1780,duplicates_present,5,10,0.0005356000001484063,64136,True,,
interpolation_search,1780,duplicates_present,5,4,0.000820099998236401,64136,True,,
exponential_search,1780,duplicates_present,5,19,0.0004585999995470047,64136,True,,
fibonacci_search,1780,duplicates_present,5,11,0.00046359999760170467,64136,True,,
hashing_search,1780,duplicates_present,5,2,0.002679499997611856,64136,True,2.0,1008
linear_search,1790,duplicates_present,1,1114,0.0004654000003938563,64496,True,,
binary_search,1790,duplicates_present,1,9,0.0004704000020865351,64496,True,,
interpolation_search,1790,duplicates_present,1,4,0.0004961999984516297,64496,True,,
exponential_search,1790,duplicates_present,1,20,0.0004427999992913101,64496,True,,
fibonacci_search,1790,duplicates_present,1,11,0.0005856999996467493,64496,True,,
hashing_search,1790,duplicates_present,1,3,0.00312580000172602,64496,True,2.0,1012
linear_search,1790,duplicates_present,2,447,0.00023089999740477651,64496,True,,
binary_search,1790,duplicates_present,2,10,0.0005233999982010573,64496,True,,
interpolation_search,1790,duplicates_present,2,3,0.0012122000007366296,64496,True,,
exponential_search,1790,duplicates_present,2,20,0.0004470000021683518,64496,True,,
fibonacci_search,1790,duplicates_present,2,12,0.00045959999988554046,64496,True,,
hashing_search,1790,duplicates_present,2,1,0.001994800000829855,64496,True,2.0,1007
linear_search,1790,duplicates_present,3,15,1.4900000678608194e-05,64496,True,,
binary_search,1790,duplicates_present,3,9,0.00045930000123917125,64496,True,,
interpolation_search,1790,duplicates_present,3,2,0.0005397000022639986,64496,True,,
exponential_search,1790,duplicates_present,3,16,0.0006366999987221789,64496,True,,
fibonacci_search,1790,duplicates_present,3,11,0.0005893000015930738,64496,True,,
hashing_search,1790,duplicates_present,3,1,0.0020276000032026786,64496,True,2.0,1026
linear_search,1790,duplicates_present,4,1047,0.00042270000267308205,64496,True,,
binary_search,1790,duplicates_present,4,9,0.0005106999997224193,64496,True,,
interpolation_search,1790,duplicates_present,4,1,0.0005134000020916574,64496,True,,
exponential_search,1790,duplicates_present,4,4,0.0005010999993828591,64496,True,,
fibonacci_search,1790,duplicates_present,4,7,0.0004544000003079418,64496,True,,
hashing_search,1790,duplicates_present,4,1,0.002015999998548068,64496,True,2.0,1013
linear_search,1790,duplicates_present,5,450,0.00019889999748556875,64496,True,,
binary_search,1790,duplicates_present,5,10,0.0004901999964204151,64496,True,,
interpolation_search,1790,duplicates_present,5,3,0.0005029999992984813,64496,True,,
exponential_search,1790,duplicates_present,5,21,0.0004575000020849984,64496,True,,
fibonacci_search,1790,duplicates_present,5,9,0.00043170000208192505,64496,True,,
hashing_search,1790,duplicates_present,5,2,0.002260100001876708,64496,True,2.0,1017
linear_search,1800,duplicates_present,1,170,8.35999999253545e-05,64856,True,,
binary_search,1800,duplicates_present,1,7,0.0006075000019336585,64856,True,,
interpolation_search,1800,duplicates_present,1,4,0.0005505000008270144,64856,True,,
exponential_search,1800,duplicates_present,1,18,0.0007030000015220139,64856,True,,
fibonacci_search,1800,duplicates_present,1,11,0.000503999999637017,64856,True,,
hashing_search,1800,duplicates_present,1,1,0.004140600001846906,64856,True,2.0,1025
linear_search,1800,duplicates_present,2,1430,0.0007318999996641651,64856,True,,
binary_search,1800,duplicates_present,2,10,0.0006116999975347426,64856,True,,
interpolation_search,1800,duplicates_present,2,3,0.0005491999982041307,64856,True,,
exponential_search,1800,duplicates_present,2,20,0.0006587999996554572,64856,True,,
fibonacci_search,1800,duplicates_present,2,7,0.0005917999988014344,64856,True,,
hashing_search,1800,duplicates_present,2,2,0.0039264000006369315,64856,True,2.0,1015
linear_search,1800,duplicates_present,3,658,0.0002767000005405862,64856,True,,
binary_search,1800,duplicates_present,3,9,0.0004862000023422297,64856,True,,
interpolation_search,1800,duplicates_present,3,5,0.0004972999995516147,64856,True,,
exponential_search,1800,duplicates_present,3,11,0.0004644999971787911,64856,True,,
fibonacci_search,1800,duplicates_present,3,10,0.0004990999987057876,64856,True,,
hashing_search,1800,duplicates_present,3,4,0.0019973000016761944,64856,True,2.0,1029
linear_search,1800,duplicates_present,4,1408,0.0005080999981146306,64856,True,,
binary_search,1800,duplicates_present,4,10,0.0005864999984623864,64856,True,,
interpolation_search,1800,duplicates_present,4,3,0.00048150000293389894,64856,True,,
exponential_search,1800,duplicates_present,4,20,0.0005839000004925765,64856,True,,
fibonacci_search,1800,duplicates_present,4,11,0.00048009999954956584,64856,True,,
hashing_search,1800,duplicates_present,4,4,0.0020148000003246125,64856,True,2.0,1019
linear_search,1800,duplicates_present,5,957,0.0003285999991931021,64856,True,,
binary_search,1800,duplicates_present,5,9,0.0005228000009083189,64856,True,,
interpolation_search,1800,duplicates_present,5,3,0.00043709999954444356,64856,True,,
exponential_search,1800,duplicates_present,5,19,0.0004248000004736241,64856,True,,
fibonacci_search,1800,duplicates_present,5,11,0.0004197999987809453,64856,True,,
hashing_search,1800,duplicates_present,5,3,0.0019138999996357597,64856,True,2.0,1027
linear_search,1810,duplicates_present,1,1398,0.00047249999988707714,65216,True,,
binary_search,1810,duplicates_present,1,8,0.0006436000003304798,65216,True,,
interpolation_search,1810,duplicates_present,1,2,0.0004625000001396984,65216,True,,
exponential_search,1810,duplicates_present,1,17,0.0006116999975347426,65216,True,,
fibonacci_search,1810,duplicates_present,1,11,0.00047199999971780926,65216,True,,
hashing_search,1810,duplicates_present,1,1,0.0021897000005992595,65216,True,2.0,1024
linear_search,1810,duplicates_present,2,655,0.00022739999985788018,65216,True,,
binary_search,1810,duplicates_present,2,9,0.0005593999994744081,65216,True,,
interpolation_search,1810,duplicates_present,2,5,0.0004675999989558477,65216,True,,
exponential_search,1810,duplicates_present,2,19,0.000477999998111045,65216,True,,
fibonacci_search,1810,duplicates_present,2,9,0.0004450999986147508,65216,True,,
hashing_search,1810,duplicates_present,2,2,0.0019613000004028436,65216,True,2.0,1026
linear_search,1810,duplicates_present,3,81,3.070000093430281e-05,65216,True,,
binary_search,1810,duplicates_present,3,9,0.00047030000132508576,65216,True,,
interpolation_search,1810,duplicates_present,3,3,0.0005191999989619944,65216,True,,
exponential_search,1810,duplicates_present,3,18,0.00046490000022458844,65216,True,,
fibonacci_search,1810,duplicates_present,3,11,0.00043870000081369653,65216,True,,
hashing_search,1810,duplicates_present,3,1,0.0019446000005700625,65216,True,2.0,1016
linear_search,1810,duplicates_present,4,215,7.199999890872277e-05,65216,True,,
binary_search,1810,duplicates_present,4,9,0.0006493000000773463,65216,True,,
interpolation_search,1810,duplicates_present,4,2,0.0005920000003243331,65216,True,,
exponential_search,1810,duplicates_present,4,19,0.000474600001325598,65216,True,,
fibonacci_search,1810,duplicates_present,4,9,0.0006061999993107747,65216,True,,
hashing_search,1810,duplicates_present,4,1,0.0019792999992205296,65216,True,2.0,1032
linear_search,1810,duplicates_present,5,256,8.259999958681874e-05,65216,True,,
binary_search,1810,duplicates_present,5,10,0.0005028999985370319,65216,True,,
interpolation_search,1810,duplicates_present,5,4,0.0004768999970110599,65216,True,,
exponential_search,1810,duplicates_present,5,21,0.0004759999974339735,65216,True,,
fibonacci_search,1810,duplicates_present,5,11,0.0004774000008183066,65216,True,,
hashing_search,1810,duplicates_present,5,1,0.001927500001329463,65216,True,2.0,1013
linear_search,1820,duplicates_present,1,915,0.0005502999993041158,65576,True,,
binary_search,1820,duplicates_present,1,9,0.000571600001421757,65576,True,,
interpolation_search,1820,duplicates_present,1,2,0.0005275000003166497,65576,True,,
exponential_search,1820,duplicates_present,1,15,0.0004789000013261102,65576,True,,
fibonacci_search,1820,duplicates_present,1,10,0.000625900000159163,65576,True,,
hashing_search,1820,duplicates_present,1,3,0.002340099999855738,65576,True,2.0,1027
linear_search,1820,duplicates_present,2,430,0.00017750000188243575,65576,True,,
binary_search,1820,duplicates_present,2,9,0.0005054000030213501,65576,True,,
interpolation_search,1820,duplicates_present,2,2,0.0005262000013317447,65576,True,,
exponential_search,1820,duplicates_present,2,16,0.0006516000030387659,65576,True,,
fibonacci_search,1820,duplicates_present,2,10,0.000529699998878641,65576,True,,
hashing_search,1820,duplicates_present,2,1,0.003512799998134142,65576,True,2.0,1041
linear_search,1820,duplicates_present,3,944,0.00045450000106939115,65576,True,,
binary_search,1820,duplicates_present,3,9,0.0004870999982813373,65576,True,,
interpolation_search,1820,duplicates_present,3,2,0.0004650000009860378,65576,True,,
exponential_search,1820,duplicates_present,3,17,0.0006431000001612119,65576,True,,
fibonacci_search,1820,duplicates_present,3,10,0.0006060000014258549,65576,True,,
hashing_search,1820,duplicates_present,3,1,0.0027679000013449695,65576,True,2.0,1032
linear_search,1820,duplicates_present,4,1448,0.0004704000020865351,65576,True,,
binary_search,1820,duplicates_present,4,5,0.0004609000025084242,65576,True,,
interpolation_search,1820,duplicates_present,4,3,0.0005385000004025642,65576,True,,
exponential_search,1820,duplicates_present,4,16,0.0004523999996308703,65576,True,,
fibonacci_search,1820,duplicates_present,4,8,0.0004388999986986164,65576,True,,
hashing_search,1820,duplicates_present,4,2,0.0021573999983957037,65576,True,2.0,1037
linear_search,1820,duplicates_present,5,863,0.0006264999974519014,65576,True,,
binary_search,1820,duplicates_present,5,10,0.0005525999986275565,65576,True,,
interpolation_search,1820,duplicates_present,5,2,0.000590899999224348,65576,True,,
exponential_search,1820,duplicates_present,5,12,0.00047559999802615494,65576,True,,
fibonacci_search,1820,duplicates_present,5,11,0.0004732000015792437,65576,True,,
hashing_search,1820,duplicates_present,5,3,0.002005599999392871,65576,True,2.0,1039
linear_search,1830,duplicates_present,1,382,0.00015660000281059183,65936,True,,
binary_search,1830,duplicates_present,1,8,0.0005137000007380266,65936,True,,
interpolation_search,1830,duplicates_present,1,4,0.00044440000056056306,65936,True,,
exponential_search,1830,duplicates_present,1,20,0.0004613999990397133,65936,True,,
fibonacci_search,1830,duplicates_present,1,10,0.00042560000292724,65936,True,,
hashing_search,1830,duplicates_present,1,1,0.001905000000988366,65936,True,2.0,1047
linear_search,1830,duplicates_present,2,434,0.0001660999987507239,65936,True,,
binary_search,1830,duplicates_present,2,10,0.00047650000124122016,65936,True,,
interpolation_search,1830,duplicates_present,2,2,0.00047030000132508576,65936,True,,
exponential_search,1830,duplicates_present,2,20,0.0006275999985518865,65936,True,,
fibonacci_search,1830,duplicates_present,2,10,0.0005144000024301931,65936,True,,
hashing_search,1830,duplicates_present,2,1,0.0029442999984894414,65936,True,2.0,1038
linear_search,1830,duplicates_present,3,75,3.730000025825575e-05,65936,True,,
binary_search,1830,duplicates_present,3,10,0.00047670000276411884,65936,True,,
interpolation_search,1830,duplicates_present,3,3,0.0005130999998073094,65936,True,,
exponential_search,1830,duplicates_present,3,16,0.0004929999995511025,65936,True,,
fibonacci_search,1830,duplicates_present,3,8,0.00046720000318600796,65936,True,,
hashing_search,1830,duplicates_present,3,1,0.003130500001134351,65936,True,2.0,1042
linear_search,1830,duplicates_present,4,850,0.00029089999952702783,65936,True,,
binary_search,1830,duplicates_present,4,9,0.0006897999992361292,65936,True,,
interpolation_search,1830,duplicates_present,4,3,0.0005491999982041307,65936,True,,
exponential_search,1830,duplicates_present,4,18,0.0006149000000732485,65936,True,,
fibonacci_search,1830,duplicates_present,4,10,0.0006094999989727512,65936,True,,
hashing_search,1830,duplicates_present,4,1,0.0019122999983665068,65936,True,2.0,1029
linear_search,1830,duplicates_present,5,1555,0.0005797000012535136,65936,True,,
binary_search,1830,duplicates_present,5,10,0.0006510999992315192,65936,True,,
interpolation_search,1830,duplicates_present,5,5,0.00048120000064955093,65936,True,,
exponential_search,1830,duplicates_present,5,13,0.0005582000012509525,65936,True,,
fibonacci_search,1830,duplicates_present,5,11,0.00048379999861936085,65936,True,,
hashing_search,1830,duplicates_present,5,1,0.00243429999682121,65936,True,2.0,1039
linear_search,1840,duplicates_present,1,343,0.00011029999950551428,66296,True,,
binary_search,1840,duplicates_present,1,10,0.0005371000006562099,66296,True,,
interpolation_search,1840,duplicates_present,1,2,0.0005228999980317894,66296,True,,
exponential_search,1840,duplicates_present,1,20,0.00047540000014123507,66296,True,,
fibonacci_search,1840,duplicates_present,1,10,0.0005258999990473967,66296,True,,
hashing_search,1840,duplicates_present,1,1,0.002128600001015002,66296,True,2.0,1043
linear_search,1840,duplicates_present,2,326,0.00010770000153570436,66296,True,,
binary_search,1840,duplicates_present,2,9,0.0004666999993787613,66296,True,,
interpolation_search,1840,duplicates_present,2,1,0.0006616999999096151,66296,True,,
exponential_search,1840,duplicates_present,2,4,0.00046300000030896626,66296,True,,
fibonacci_search,1840,duplicates_present,2,7,0.0004695000025094487,66296,True,,
hashing_search,1840,duplicates_present,2,1,0.0022229999995033722,66296,True,2.0,1045
linear_search,1840,duplicates_present,3,1515,0.0004961999984516297,66296,True,,
binary_search,1840,duplicates_present,3,10,0.0004936000004818197,66296,True,,
interpolation_search,1840,duplicates_present,3,4,0.00046270000166259706,66296,True,,
exponential_search,1840,duplicates_present,3,18,0.0005402000024332665,66296,True,,
fibonacci_search,1840,duplicates_present,3,9,0.0005630000014207326,66296,True,,
hashing_search,1840,duplicates_present,3,2,0.0025058000028366223,66296,True,2.0,1028
linear_search,1840,duplicates_present,4,129,4.489999992074445e-05,66296,True,,
binary_search,1840,duplicates_present,4,9,0.00046860000293236226,66296,True,,
interpolation_search,1840,duplicates_present,4,1,0.00046039999870117754,66296,True,,
exponential_search,1840,duplicates_present,4,11,0.0005010999993828591,66296,True,,
fibonacci_search,1840,duplicates_present,4,8,0.00045360000149230473,66296,True,,
hashing_search,1840,duplicates_present,4,1,0.0019182999967597425,66296,True,2.0,1034
linear_search,1840,duplicates_present,5,757,0.00024109999867505394,66296,True,,
binary_search,1840,duplicates_present,5,8,0.0005569000022660475,66296,True,,
interpolation_search,1840,duplicates_present,5,4,0.0004527000019152183,66296,True,,
exponential_search,1840,duplicates_present,5,13,0.00046940000174799934,66296,True,,
fibonacci_search,1840,duplicates_present,5,8,0.00054190000082599,66296,True,,
hashing_search,1840,duplicates_present,5,3,0.0021028000010119285,66296,True,2.0,1043
linear_search,1850,duplicates_present,1,902,0.00030340000012074597,66656,True,,
binary_search,1850,duplicates_present,1,10,0.000519900000654161,66656,True,,
interpolation_search,1850,duplicates_present,1,5,0.0004760000010719523,66656,True,,
exponential_search,1850,duplicates_present,1,7,0.00045089999912306666,66656,True,,
fibonacci_search,1850,duplicates_present,1,7,0.00047169999743346125,66656,True,,
hashing_search,1850,duplicates_present,1,2,0.002384100000199396,66656,True,2.0,1046
linear_search,1850,duplicates_present,2,9,1.3500000932253897e-05,66656,True,,
binary_search,1850,duplicates_present,2,10,0.0005514999975275714,66656,True,,
interpolation_search,1850,duplicates_present,2,3,0.0005915999972785357,66656,True,,
exponential_search,1850,duplicates_present,2,20,0.0004794999986188486,66656,True,,
fibonacci_search,1850,duplicates_present,2,11,0.0005098000001453329,66656,True,,
hashing_search,1850,duplicates_present,2,1,0.002046199999313103,66656,True,2.0,1050
linear_search,1850,duplicates_present,3,284,0.00011040000026696362,66656,True,,
binary_search,1850,duplicates_present,3,9,0.000485699998534983,66656,True,,
interpolation_search,1850,duplicates_present,3,2,0.0005673999985447153,66656,True,,
exponential_search,1850,duplicates_present,3,18,0.0004870999982813373,66656,True,,
fibonacci_search,1850,duplicates_present,3,11,0.0004892999968433287,66656,True,,
hashing_search,1850,duplicates_present,3,1,0.001990000000660075,66656,True,2.0,1030
linear_search,1850,duplicates_present,4,1210,0.00044630000047618523,66656,True,,
binary_search,1850,duplicates_present,4,6,0.0004724000027636066,66656,True,,
interpolation_search,1850,duplicates_present,4,2,0.00046949999887146987,66656,True,,
exponential_search,1850,duplicates_present,4,18,0.00048750000132713467,66656,True,,
fibonacci_search,1850,duplicates_present,4,12,0.00047839999751886353,66656,True,,
hashing_search,1850,duplicates_present,4,1,0.0019829999982903246,66656,True,2.0,1035
linear_search,1850,duplicates_present,5,132,7.720000212430023e-05,66656,True,,
binary_search,1850,duplicates_present,5,10,0.0004878999970969744,66656,True,,
interpolation_search,1850,duplicates_present,5,1,0.0004794000014953781,66656,True,,
exponential_search,1850,duplicates_present,5,19,0.0004895999991276767,66656,True,,
fibonacci_search,1850,duplicates_present,5,4,0.00045119999776943587,66656,True,,
hashing_search,1850,duplicates_present,5,1,0.00200570000015432,66656,True,2.0,1048
linear_search,1860,duplicates_present,1,583,0.00022639999951934442,67016,True,,
binary_search,1860,duplicates_present,1,10,0.0004754999972647056,67016,True,,
interpolation_search,1860,duplicates_present,1,2,0.00047429999904125,67016,True,,
exponential_search,1860,duplicates_present,1,18,0.0004840000001422595,67016,True,,
fibonacci_search,1860,duplicates_present,1,9,0.00047900000208755955,67016,True,,
hashing_search,1860,duplicates_present,1,2,0.002176300000428455,67016,True,2.0,1060
linear_search,1860,duplicates_present,2,1423,0.0005416000021796208,67016,True,,
binary_search,1860,duplicates_present,2,10,0.0004867999996349681,67016,True,,
interpolation_search,1860,duplicates_present,2,3,0.0005339999988791533,67016,True,,
exponential_search,1860,duplicates_present,2,20,0.0005254999996395782,67016,True,,
fibonacci_search,1860,duplicates_present,2,11,0.0004970000009052455,67016,True,,
hashing_search,1860,duplicates_present,2,5,0.0021092000024509616,67016,True,2.0,1058
linear_search,1860,duplicates_present,3,950,0.0003175000019837171,67016,True,,
binary_search,1860,duplicates_present,3,10,0.0005873000009160023,67016,True,,
interpolation_search,1860,duplicates_present,3,3,0.0004894000012427568,67016,True,,
exponential_search,1860,duplicates_present,3,21,0.000491300001158379,67016,True,,
fibonacci_search,1860,duplicates_present,3,8,0.0005074999971839134,67016,True,,
hashing_search,1860,duplicates_present,3,3,0.0029610999990836717,67016,True,2.0,1054
linear_search,1860,duplicates_present,4,1367,0.0004665000014938414,67016,True,,
binary_search,1860,duplicates_present,4,10,0.0005950999984634109,67016,True,,
interpolation_search,1860,duplicates_present,4,2,0.0006324000023596454,67016,True,,
exponential_search,1860,duplicates_present,4,20,0.0007289999994100071,67016,True,,
fibonacci_search,1860,duplicates_present,4,5,0.0005450999997265171,67016,True,,
hashing_search,1860,duplicates_present,4,6,0.0027952000018558465,67016,True,2.0,1048
linear_search,1860,duplicates_present,5,1040,0.0006014000027789734,67016,True,,
binary_search,1860,duplicates_present,5,9,0.0007316000010177959,67016,True,,
interpolation_search,1860,duplicates_present,5,3,0.000820099998236401,67016,True,,
exponential_search,1860,duplicates_present,5,20,0.0006045000009180512,67016,True,,
fibonacci_search,1860,duplicates_present,5,11,0.0006933000004210044,67016,True,,
hashing_search,1860,duplicates_present,5,2,0.002184000000852393,67016,True,2.0,1058
linear_search,1870,duplicates_present,1,999,0.00045000000318395905,67376,True,,
binary_search,1870,duplicates_present,1,9,0.0005732999998144805,67376,True,,
interpolation_search,1870,duplicates_present,1,4,0.0007048000006761868,67376,True,,
exponential_search,1870,duplicates_present,1,20,0.00196719999803463,67376,True,,
fibonacci_search,1870,duplicates_present,1,10,0.0007296000003407244,67376,True,,
hashing_search,1870,duplicates_present,1,2,0.002799800000502728,67376,True,2.0,1054
linear_search,1870,duplicates_present,2,172,7.65999975556042e-05,67376,True,,
binary_search,1870,duplicates_present,2,9,0.0006630999996559694,67376,True,,
interpolation_search,1870,duplicates_present,2,4,0.000582200002099853,67376,True,,
exponential_search,1870,duplicates_present,2,20,0.0006830999991507269,67376,True,,
fibonacci_search,1870,duplicates_present,2,6,0.0005777999976999126,67376,True,,
hashing_search,1870,duplicates_present,2,1,0.0021722000019508414,67376,True,2.0,1055
linear_search,1870,duplicates_present,3,678,0.00022449999960372224,67376,True,,
binary_search,1870,duplicates_present,3,10,0.0005902999982936308,67376,True,,
interpolation_search,1870,duplicates_present,3,3,0.0005023999983677641,67376,True,,
exponential_search,1870,duplicates_present,3,19,0.0006021999979566317,67376,True,,
fibonacci_search,1870,duplicates_present,3,10,0.00047990000166464597,67376,True,,
hashing_search,1870,duplicates_present,3,1,0.002380400001129601,67376,True,2.0,1050
linear_search,1870,duplicates_present,4,1297,0.0004152000001340639,67376,True,,
binary_search,1870,duplicates_present,4,7,0.0004951999981130939,67376,True,,
interpolation_search,1870,duplicates_present,4,4,0.000665100000333041,67376,True,,
exponential_search,1870,duplicates_present,4,12,0.00047900000208755955,67376,True,,
fibonacci_search,1870,duplicates_present,4,7,0.0004568999975163024,67376,True,,
hashing_search,1870,duplicates_present,4,2,0.001982300000236137,67376,True,2.0,1072
linear_search,1870,duplicates_present,5,128,6.179999763844535e-05,67376,True,,
binary_search,1870,duplicates_present,5,8,0.0006409999987226911,67376,True,,
interpolation_search,1870,duplicates_present,5,2,0.0006519999988086056,67376,True,,
exponential_search,1870,duplicates_present,5,20,0.0008688000016263686,67376,True,,
fibonacci_search,1870,duplicates_present,5,9,0.0007244000007631257,67376,True,,
hashing_search,1870,duplicates_present,5,1,0.0025040000000444707,67376,True,2.0,1048
