trial_id,probes,time_taken,memory_used,found,load_factor,collision_count
2,22,0.0011467000003904,67736,False,,
3,22,0.0006458999996539,67736,False,,
4,22,0.0006192000000737,67736,False,,
5,22,0.0004952999988745,67736,False,,
1,22,0.0005088000034447,67736,True,,
2,22,0.0005911999978707,67736,True,,
3,22,0.000547199997527,67736,True,,
4,22,0.0005149999997229,67736,True,,
5,22,0.000542800000403,67736,True,,
1,21,0.0008238000009441,68096,True,,
2,21,0.0005061000010755,68096,True,,
3,22,0.0004852999991271,68096,True,,
4,20,0.0004697999975178,68096,True,,
5,19,0.0006609999982174,68096,True,,
1,21,0.002077699999063,68096,True,,
2,21,0.0015492000020458,68096,True,,
3,21,0.001201499999297,68096,True,,
4,21,0.0006924000008439,68096,True,,
5,21,0.0006395999989763,68096,True,,
1,21,0.0004884999980276,68096,True,,
2,20,0.0004872999998042,68096,True,,
3,20,0.0009217000006174,68096,True,,
4,21,0.0006862000009277,68096,True,,
5,19,0.0004936000004818,68096,True,,
1,22,0.0006370000010065,68096,False,,
2,22,0.0005046000005677,68096,False,,
3,22,0.0004905999994662,68096,False,,
4,22,0.0008808999991742,68096,False,,
5,22,0.0006112000010034,68096,False,,
1,22,0.0005187999995541,68096,True,,
2,22,0.0005296000017551,68096,True,,
3,21,0.0005022000004828,68096,True,,
4,22,0.0006699999976262,68096,True,,
5,22,0.0005911999978707,68096,True,,
1,22,0.0006375999982992,68456,True,,
2,20,0.0006659000027866,68456,True,,
3,15,0.00048660000175,68456,True,,
4,15,0.0008015000021259,68456,True,,
5,22,0.000626100001682,68456,True,,
1,20,0.0006444999999075,68456,True,,
2,20,0.0006539999994856,68456,True,,
3,20,0.0006496000023616,68456,True,,
4,20,0.0007070000028761,68456,True,,
5,20,0.0009036000010382,68456,True,,
1,11,0.0006205999998201,68456,True,,
2,20,0.0010703000007197,68456,True,,
3,18,0.0005219000013312,68456,True,,
4,21,0.0006581000016012,68456,True,,
5,18,0.0005106999997224,68456,True,,
1,22,0.0004904999987047,68456,False,,
2,22,0.0005608999999822,68456,False,,
3,22,0.0005906000005779,68456,False,,
4,22,0.0005617999995592,68456,False,,
5,22,0.0006742000005033,68456,False,,
1,22,0.0005313999972713,68456,True,,
2,22,0.0004788000005646,68456,True,,
3,22,0.0006494000008387,68456,True,,
4,22,0.0004791999999724,68456,True,,
5,22,0.0005672000006597,68456,True,,
1,18,0.0004845000003115,68816,True,,
2,21,0.0006442999983846,68816,True,,
3,17,0.000498499997775,68816,True,,
4,17,0.0007254000011016,68816,True,,
5,21,0.0005063999997219,68816,True,,
1,21,0.0009748999982548,68816,True,,
2,21,0.0005115999992995,68816,True,,
3,21,0.0006185000020195,68816,True,,
4,21,0.0006815999986429,68816,True,,
5,21,0.0006734999988111,68816,True,,
1,20,0.0005348999984562,68816,True,,
2,19,0.0004990000015823,68816,True,,
3,19,0.0004993000002286,68816,True,,
4,15,0.0005430000019259,68816,True,,
5,20,0.0007014000002527,68816,True,,
1,22,0.000497400000313,68816,False,,
2,22,0.0006807999998272,68816,False,,
3,22,0.0006448000021919,68816,False,,
4,22,0.0004942000014125,68816,False,,
5,22,0.0004817000008188,68816,False,,
1,22,0.0005090999984531,68816,True,,
2,22,0.0004919999992125,68816,True,,
3,22,0.0005469999996421,68816,True,,
4,22,0.0005520999984582,68816,True,,
5,22,0.0005477999984577,68816,True,,
1,22,0.0005701999980374,69176,True,,
2,5,0.0005902000011701,69176,True,,
3,19,0.0005524999978661,69176,True,,
4,18,0.0005168999996385,69176,True,,
5,19,0.0006429000022762,69176,True,,
1,15,0.0006743000012647,69176,True,,
2,15,0.0005132999976922,69176,True,,
3,15,0.0005071999985375,69176,True,,
4,15,0.0005220999992161,69176,True,,
5,15,0.0004608999988704,69176,True,,
1,20,0.0009461000008741,69176,True,,
2,18,0.0005093999970995,69176,True,,
3,20,0.0005482000015035,69176,True,,
4,20,0.0005385000004025,69176,True,,
5,21,0.0005679999994754,69176,True,,
1,22,0.0007210000003396,69176,False,,
2,22,0.0004852000020036,69176,False,,
3,22,0.0005080999981146,69176,False,,
4,22,0.0007822000006854,69176,False,,
5,22,0.0004982999998901,69176,False,,
1,22,0.0006038000028638,69176,True,,
2,22,0.0004948999994667,69176,True,,
3,22,0.0005793000018456,69176,True,,
4,21,0.0005096000022604,69176,True,,
5,22,0.0004766999991261,69176,True,,
1,22,0.0006723999977111,69536,True,,
2,19,0.0005378999994718,69536,True,,
3,22,0.0007096000008459,69536,True,,
4,20,0.0006100999999034,69536,True,,
5,19,0.0006972999981371,69536,True,,
1,21,0.0006816999994043,69536,True,,
2,21,0.0006772999986424,69536,True,,
3,21,0.0007973000028869,69536,True,,
4,21,0.0006414000017684,69536,True,,
5,21,0.0006905000009282,69536,True,,
1,20,0.0005646999998134,69536,True,,
2,20,0.0008000999987416,69536,True,,
3,20,0.0005788999987998,69536,True,,
4,21,0.0005048999992141,69536,True,,
5,8,0.0006641999971179,69536,True,,
1,22,0.0004575999992084,69536,False,,
2,22,0.0005086999990453,69536,False,,
3,22,0.0005076999987068,69536,False,,
4,22,0.0004915999998047,69536,False,,
5,22,0.0006511999999929,69536,False,,
1,22,0.0004774000008183,69536,True,,
2,22,0.0004828000019188,69536,True,,
3,22,0.0004993999973521,69536,True,,
4,22,0.0005148999989614,69536,True,,
5,22,0.0007657999994989,69536,True,,
1,19,0.0005196999991312,69896,True,,
2,20,0.000683400001435,69896,True,,
3,22,0.0007617000010213,69896,True,,
4,22,0.000509299999976,69896,True,,
5,16,0.0005481000007421,69896,True,,
1,20,0.0006780000003345,69896,True,,
2,20,0.000627199999144,69896,True,,
3,20,0.00048329999845,69896,True,,
4,20,0.0005673999985447,69896,True,,
5,20,0.0005732999998144,69896,True,,
1,19,0.0004893000004813,69896,True,,
2,20,0.0006122000013419,69896,True,,
3,18,0.0006481000018538,69896,True,,
4,20,0.0005476999976963,69896,True,,
5,21,0.000572100001591,69896,True,,
1,22,0.0005896000002394,69896,False,,
2,22,0.0006179999982123,69896,False,,
3,22,0.0006567999989783,69896,False,,
4,22,0.000475799999549,69896,False,,
5,22,0.0006440999968617,69896,False,,
1,22,0.0005350999999791,69896,True,,
2,22,0.0004807000004802,69896,True,,
3,22,0.0005095000014989,69896,True,,
4,22,0.0005243999985395,69896,True,,
5,22,0.0005079999973531,69896,True,,
1,21,0.0008989000016299,70256,True,,
2,21,0.00074289999975,70256,True,,
3,19,0.001351999999315,70256,True,,
4,19,0.0006695999982184,70256,True,,
5,13,0.0005304000005708,70256,True,,
1,21,0.0009066999991773,70256,True,,
2,21,0.0007784999979776,70256,True,,
3,21,0.0006608000003325,70256,True,,
4,21,0.0010947000009764,70256,True,,
5,21,0.0009070000014617,70256,True,,
1,21,0.0006296999999904,70256,True,,
2,21,0.0008441999998467,70256,True,,
3,17,0.0007371000028797,70256,True,,
4,15,0.0005686000004061,70256,True,,
5,14,0.0006525000026158,70256,True,,
1,22,0.0006093000010878,70256,False,,
2,22,0.0006387999965227,70256,False,,
3,22,0.0005907000013394,70256,False,,
4,22,0.0006314999991445,70256,False,,
5,22,0.0005132000005687,70256,False,,
1,22,0.0005037000009906,70256,True,,
2,22,0.0005590000000665,70256,True,,
3,22,0.0005075000008218,70256,True,,
4,22,0.0005129000019223,70256,True,,
5,22,0.0005181000014999,70256,True,,
1,12,0.0006109999994805,70616,True,,
2,21,0.0006592999998247,70616,True,,
3,21,0.0004886999995505,70616,True,,
4,22,0.0005350000028556,70616,True,,
5,19,0.0006353999997372,70616,True,,
1,19,0.0006958000012673,70616,True,,
2,19,0.0007622000011906,70616,True,,
3,19,0.0006366999987221,70616,True,,
4,19,0.0006904000001668,70616,True,,
5,19,0.0008101999992504,70616,True,,
1,21,0.0005066000012448,70616,True,,
2,18,0.0006394999982148,70616,True,,
3,20,0.0005619999974442,70616,True,,
4,20,0.0005362000010791,70616,True,,
5,19,0.0005230999995546,70616,True,,
1,22,0.0005268999993859,70616,False,,
2,22,0.0005448000010801,70616,False,,
3,22,0.0006857999978819,70616,False,,
4,22,0.0005163999994692,70616,False,,
5,22,0.0006611999997403,70616,False,,
1,22,0.0006868999989819,70616,True,,
2,22,0.0005734999976994,70616,True,,
3,22,0.0010389999988547,70616,True,,
4,22,0.0005397999993874,70616,True,,
5,22,0.0004848999997193,70616,True,,
1,20,0.0005230999995546,70976,True,,
2,20,0.000659599998471,70976,True,,
3,22,0.0005558999982895,70976,True,,
4,21,0.0005306999992171,70976,True,,
5,17,0.0005074000000604,70976,True,,
1,21,0.0005201999993005,70976,True,,
2,21,0.0005213999975239,70976,True,,
3,21,0.0006837000000814,70976,True,,
4,21,0.0007271000031323,70976,True,,
5,21,0.0005595000002358,70976,True,,
1,17,0.0005491000010806,70976,True,,
2,18,0.0006249000034586,70976,True,,
3,20,0.0005445999995572,70976,True,,
4,18,0.0005097999965073,70976,True,,
5,20,0.0006403000006685,70976,True,,
1,22,0.0008266000004368,70976,False,,
2,22,0.0005161000008229,70976,False,,
3,22,0.0005143999987922,70976,False,,
4,22,0.0005801999977848,70976,False,,
5,22,0.0004749999970954,70976,False,,
1,22,0.0006035000005795,70976,True,,
2,22,0.0006245000004128,70976,True,,
3,22,0.0005309999978635,70976,True,,
4,22,0.0005968000004941,70976,True,,
5,22,0.0005262000013317,70976,True,,
1,21,0.0005221999999776,71336,True,,
2,22,0.0006567000018549,71336,True,,
3,22,0.0006049000003258,71336,True,,
4,21,0.0005175000005692,71336,True,,
5,20,0.0006743000012647,71336,True,,
1,20,0.0005301000019244,71336,True,,
2,20,0.0005342999975255,71336,True,,
3,20,0.000584000001254,71336,True,,
4,20,0.0006480999982159,71336,True,,
5,20,0.0005301999990479,71336,True,,
1,21,0.0007685000018682,71336,True,,
2,14,0.0004876000020885,71336,True,,
3,16,0.0005176999984541,71336,True,,
4,18,0.0005582999983744,71336,True,,
5,18,0.0005713999998988,71336,True,,
1,22,0.000635799999145,71336,False,,
2,22,0.0005860999990545,71336,False,,
4,22,0.0007054000016069,71336,False,,
5,22,0.0005325000020093,71336,False,,
1,21,0.0005333000008249,71336,True,,
2,22,0.0006877000014355,71336,True,,
3,22,0.0004923999986203,71336,True,,
4,22,0.0005104999981995,71336,True,,
5,22,0.0005282999991322,71336,True,,
1,18,0.0005141000001458,71696,True,,
2,15,0.0005689999998139,71696,True,,
3,12,0.0007169999989855,71696,True,,
4,22,0.0008023000009416,71696,True,,
5,22,0.0005993999984639,71696,True,,
1,21,0.0005283000027702,71696,True,,
2,21,0.0005798999991384,71696,True,,
3,21,0.0006990999972913,71696,True,,
4,21,0.0004943999992974,71696,True,,
5,21,0.0006906000016897,71696,True,,
1,19,0.0006472000022768,71696,True,,
2,18,0.0005129000019223,71696,True,,
3,17,0.00065320000067,71696,True,,
4,18,0.0005257999982859,71696,True,,
5,20,0.0005120999994687,71696,True,,
1,22,0.0007006000014371,71696,False,,
2,22,0.000629400001344,71696,False,,
3,22,0.0006724999984726,71696,False,,
4,22,0.0006861000001663,71696,False,,
5,22,0.0005667000004905,71696,False,,
1,22,0.0005338000009942,71696,True,,
2,22,0.0005172999990463,71696,True,,
3,22,0.00056019999829,71696,True,,
4,22,0.0005247999979474,71696,True,,
5,22,0.0005289999971864,71696,True,,
1,20,0.0005282999991322,72056,True,,
2,17,0.0005444999987957,72056,True,,
3,21,0.0005491000010806,72056,True,,
4,22,0.0005380000002332,72056,True,,
5,21,0.0005240999998932,72056,True,,
1,18,0.0008068999995884,72056,True,,
2,18,0.0006902999994053,72056,True,,
3,18,0.0006795000008423,72056,True,,
4,18,0.0005793999989691,72056,True,,
5,18,0.0006901999986439,72056,True,,
1,21,0.0007566999993287,72056,True,,
2,21,0.0005813999996462,72056,True,,
3,18,0.0007111999984772,72056,True,,
4,21,0.0005101999995531,72056,True,,
5,21,0.0006848999983048,72056,True,,
1,22,0.0006450000000768,72056,False,,
2,22,0.0005841999991389,72056,False,,
3,22,0.0007460999986506,72056,False,,
4,22,0.0007941000003484,72056,False,,
5,22,0.0006969999994907,72056,False,,
1,22,0.0005119000015838,72056,True,,
2,22,0.0005306000020937,72056,True,,
3,22,0.0005329000014171,72056,True,,
4,22,0.0006534000021929,72056,True,,
5,22,0.0006100999999034,72056,True,,
1,4,2.119999771821313e-05,416,True,,
2,1,1.620000330149196e-05,416,True,,
3,3,2.2799998987466097e-05,416,True,,
4,4,2.930000118794851e-05,416,True,,
5,2,1.4099998224992303e-05,416,True,,
1,3,2.010000025620684e-05,416,True,,
2,3,2.1500000002561137e-05,416,True,,
3,3,1.5400000847876072e-05,416,True,,
4,3,1.4799999917158855e-05,416,True,,
5,3,1.460000203223899e-05,416,True,,
1,2,1.920000067912042e-05,416,True,,
2,3,1.8300001102034003e-05,416,True,,
3,3,1.8700000509852543e-05,416,True,,
4,3,1.8300001102034003e-05,416,True,,
5,3,1.930000144056976e-05,416,True,,
1,5,1.5400000847876072e-05,416,False,,
2,5,1.6699999832781032e-05,416,False,,
3,5,1.6400001186411828e-05,416,False,,
5,5,1.8999999156221747e-05,416,False,,
1,3,2.1200001356191933e-05,416,True,,
2,3,6.310000026132911e-05,416,True,,
3,3,1.769999653333798e-05,416,True,,
4,3,1.2900000001536682e-05,416,True,,
5,3,1.5700003132224083e-05,416,True,,
1,4,2.2100000933278352e-05,776,True,,
2,3,1.5300000086426735e-05,776,True,,
3,5,1.97000008483883e-05,776,True,,
4,3,1.2699998478638008e-05,776,True,,
5,1,2.3600001441081982e-05,776,True,,
1,4,1.6699999832781032e-05,776,True,,
2,4,2.0800001948373392e-05,776,True,,
3,4,1.3500000932253895e-05,776,True,,
4,4,1.2900000001536682e-05,776,True,,
5,4,1.080000220099464e-05,776,True,,
1,3,2.7400001272326332e-05,776,True,,
2,5,4.189999890513718e-05,776,True,,
3,5,3.2199997804127634e-05,776,True,,
4,5,1.9500002963468432e-05,776,True,,
5,5,2.1699997887481004e-05,776,True,,
1,6,3.199999991920777e-05,776,False,,
2,6,3.0300001526484263e-05,776,False,,
3,6,2.229999881819822e-05,776,False,,
4,6,2.239999957964756e-05,776,False,,
5,6,1.989999873330817e-05,776,False,,
1,6,1.729999712551944e-05,776,True,,
2,6,1.7800000932766125e-05,776,True,,
3,6,2.170000152545981e-05,776,True,,
4,6,2.380000296398066e-05,776,True,,
5,6,2.7300000510877e-05,776,True,,
1,2,1.5800000255694613e-05,1136,True,,
2,4,3.760000254260376e-05,1136,True,,
3,4,3.599999763537198e-05,1136,True,,
4,6,1.8300001102034003e-05,1136,True,,
5,5,2.11000005947426e-05,1136,True,,
1,3,1.4100001862971112e-05,1136,True,,
2,3,1.979999797185883e-05,1136,True,,
3,3,2.479999966453761e-05,1136,True,,
4,3,3.0699997296324e-05,1136,True,,
5,3,1.6100002540042624e-05,1136,True,,
1,5,2.2100000933278352e-05,1136,True,,
2,3,3.889999788952992e-05,1136,True,,
3,4,3.060000017285347e-05,1136,True,,
4,5,2.680000034160912e-05,1136,True,,
5,2,1.9500002963468432e-05,1136,True,,
1,7,2.42000023717992e-05,1136,False,,
2,7,2.0500003302004188e-05,1136,False,,
3,7,2.550000135670416e-05,1136,False,,
4,7,2.44999973801896e-05,1136,False,,
5,7,2.469999890308827e-05,1136,False,,
1,5,2.479999966453761e-05,1136,True,,
2,5,1.6499998309882358e-05,1136,True,,
3,5,1.4499997632810846e-05,1136,True,,
4,5,1.6400001186411828e-05,1136,True,,
5,5,2.260000110254623e-05,1136,True,,
1,3,1.939999856404029e-05,1496,True,,
2,5,2.2500000341096893e-05,1496,True,,
3,5,2.6999998226528987e-05,1496,True,,
4,5,2.7400001272326332e-05,1496,True,,
5,6,2.680000034160912e-05,1496,True,,
1,1,1.980000160983764e-05,1496,True,,
2,1,2.550000135670416e-05,1496,True,,
3,1,1.7000002117129043e-05,1496,True,,
4,1,2.519999907235615e-05,1496,True,,
5,1,3.849999848171137e-05,1496,True,,
1,6,2.469999890308827e-05,1496,True,,
2,5,1.7000002117129043e-05,1496,True,,
3,6,2.4600001779617745e-05,1496,True,,
4,2,3.179999839630909e-05,1496,True,,
5,6,3.100000321865082e-05,1496,True,,
1,8,2.5499997718725357e-05,1496,False,,
2,8,3.460000152699649e-05,1496,False,,
3,8,1.989999873330817e-05,1496,False,,
4,8,2.2899999748915437e-05,1496,False,,
5,8,2.2100000933278352e-05,1496,False,,
1,3,1.8299997464055195e-05,1496,True,,
2,3,6.310000026132911e-05,1496,True,,
3,3,1.97000008483883e-05,1496,True,,
4,3,1.759999940986745e-05,1496,True,,
5,3,2.3799999326001853e-05,1496,True,,
1,6,1.720000000204891e-05,1856,True,,
2,4,3.18000020342879e-05,1856,True,,
3,4,1.550000160932541e-05,1856,True,,
4,2,1.8999999156221747e-05,1856,True,,
5,5,2.0300001779105518e-05,1856,True,,
1,3,1.8999999156221747e-05,1856,True,,
2,3,2.589999712654389e-05,1856,True,,
3,3,2.7900001441594213e-05,1856,True,,
4,3,2.6999998226528987e-05,1856,True,,
5,3,1.4500001270789651e-05,1856,True,,
1,6,2.9800001357216388e-05,1856,True,,
2,6,2.4199998733820397e-05,1856,True,,
3,5,2.4400000256719068e-05,1856,True,,
4,4,2.7500002033775672e-05,1856,True,,
5,4,2.0799998310394585e-05,1856,True,,
1,8,2.479999966453761e-05,1856,False,,
2,8,3.389999983482994e-05,1856,False,,
3,8,2.4900000425986946e-05,1856,False,,
4,8,2.229999881819822e-05,1856,False,,
5,8,2.8500002372311428e-05,1856,False,,
1,5,2.7999998565064743e-05,1856,True,,
2,5,1.929999780259095e-05,1856,True,,
3,5,1.8300001102034003e-05,1856,True,,
4,5,2.849999873433262e-05,1856,True,,
5,5,2.909999966504984e-05,1856,True,,
1,6,2.3600001441081982e-05,2216,True,,
2,2,2.2899999748915437e-05,2216,True,,
3,1,3.629999991972e-05,2216,True,,
4,6,3.099999958067201e-05,2216,True,,
5,7,3.189999915775843e-05,2216,True,,
1,6,2.459999814163893e-05,2216,True,,
2,6,3.97000003431458e-05,2216,True,,
3,6,2.9499999072868377e-05,2216,True,,
4,6,1.8900002032751217e-05,2216,True,,
5,6,2.5699999241624027e-05,2216,True,,
1,5,4.089999856660143e-05,2216,True,,
2,5,2.970000059576705e-05,2216,True,,
3,6,4.2100000428035855e-05,2216,True,,
4,6,3.880000076605938e-05,2216,True,,
5,6,2.6999998226528987e-05,2216,True,,
1,9,2.650000169523992e-05,2216,False,,
2,9,3.029999788850546e-05,2216,False,,
3,9,2.8200000087963417e-05,2216,False,,
4,9,2.7300000510877e-05,2216,False,,
5,9,4.130000161239877e-05,2216,False,,
1,3,3.169999763485976e-05,2216,True,,
2,3,2.219999805674888e-05,2216,True,,
3,3,2.4099997972371057e-05,2216,True,,
4,3,1.969999721040949e-05,2216,True,,
5,3,2.7000001864507794e-05,2216,True,,
1,5,2.2099997295299545e-05,2576,True,,
2,5,2.5099998310906813e-05,2576,True,,
3,6,2.2100000933278352e-05,2576,True,,
4,6,3.599999763537198e-05,2576,True,,
5,7,4.890000127488747e-05,2576,True,,
1,6,2.8500002372311428e-05,2576,True,,
2,6,4.789999729837291e-05,2576,True,,
3,6,3.680000008898787e-05,2576,True,,
4,6,2.780000068014488e-05,2576,True,,
5,6,2.8399997972883284e-05,2576,True,,
1,7,3.079999805777334e-05,2576,True,,
2,5,4.4200001866556704e-05,2576,True,,
3,5,2.6999998226528987e-05,2576,True,,
4,5,4.340000305091962e-05,2576,True,,
5,7,3.590000051190145e-05,2576,True,,
1,9,3.179999839630909e-05,2576,False,,
2,9,2.649999805726111e-05,2576,False,,
3,9,3.1600000511389226e-05,2576,False,,
4,9,4.410000110510737e-05,2576,False,,
5,9,2.889999814215116e-05,2576,False,,
1,4,2.649999805726111e-05,2576,True,,
2,4,4.069999704370275e-05,2576,True,,
3,4,2.060000042547472e-05,2576,True,,
4,4,1.97000008483883e-05,2576,True,,
5,4,2.3100001271814108e-05,2576,True,,
1,6,3.0400002287933603e-05,2936,True,,
2,5,2.780000068014488e-05,2936,True,,
3,5,2.779999704216607e-05,2936,True,,
4,6,2.849999873433262e-05,2936,True,,
5,7,2.9400001949397847e-05,2936,True,,
1,7,1.8599999748403206e-05,2936,True,,
2,7,3.3300002542091534e-05,2936,True,,
3,7,3.170000127283856e-05,2936,True,,
4,7,6.339999890769832e-05,2936,True,,
5,7,2.769999991869554e-05,2936,True,,
1,6,3.0400002287933603e-05,2936,True,,
2,6,3.510000169626437e-05,2936,True,,
3,6,3.270000161137432e-05,2936,True,,
4,8,5.620000229100697e-05,2936,True,,
5,4,3.740000101970509e-05,2936,True,,
1,9,3.380000271135941e-05,2936,False,,
2,9,4.039999839733355e-05,2936,False,,
3,9,4.5000000682193786e-05,2936,False,,
4,9,2.5600002118153498e-05,2936,False,,
5,9,3.359999755048193e-05,2936,False,,
1,5,3.5899996873922646e-05,2936,True,,
2,5,2.9400001949397847e-05,2936,True,,
3,5,2.040000254055485e-05,2936,True,,
4,5,4.8099998821271583e-05,2936,True,,
5,5,3.460000152699649e-05,2936,True,,
1,4,4.549999721348286e-05,3296,True,,
2,8,5.090000195195898e-05,3296,True,,
3,6,2.3399999918183312e-05,3296,True,,
4,8,2.939999831141904e-05,3296,True,,
5,8,3.300000025774352e-05,3296,True,,
1,8,3.4199998481199145e-05,3296,True,,
2,8,4.000000262749381e-05,3296,True,,
3,8,4.269999772077426e-05,3296,True,,
4,8,5.369999780668877e-05,3296,True,,
5,8,3.229999856557697e-05,3296,True,,
1,7,4.4699998397845775e-05,3296,True,,
2,9,2.189999941037968e-05,3296,True,,
3,3,5.210000017541461e-05,3296,True,,
4,4,4.369999805931002e-05,3296,True,,
5,7,5.48999996681232e-05,3296,True,,
1,10,5.299999975250103e-05,3296,False,,
2,10,3.769999966607429e-05,3296,False,,
3,10,4.949999856762588e-05,3296,False,,
4,10,3.49000001733657e-05,3296,False,,
5,10,4.569999873638153e-05,3296,False,,
1,3,3.440000000409782e-05,3296,True,,
2,3,2.999999924213625e-05,3296,True,,
3,3,2.0700001186924052e-05,3296,True,,
4,3,3.369999831193127e-05,3296,True,,
5,3,3.1600000511389226e-05,3296,True,,
1,5,3.310000101919286e-05,3656,True,,
2,2,2.8799997380701825e-05,3656,True,,
3,6,3.930000093532726e-05,3656,True,,
4,6,4.479999915929511e-05,3656,True,,
5,7,4.919999992125668e-05,3656,True,,
1,8,4.830000034417026e-05,3656,True,,
2,8,3.930000093532726e-05,3656,True,,
3,8,4.529999932856299e-05,3656,True,,
4,8,5.51999983144924e-05,3656,True,,
5,8,3.6699999327538535e-05,3656,True,,
1,7,5.379999856813811e-05,3656,True,,
2,7,5.1300001359777525e-05,3656,True,,
3,6,5.4200001613935456e-05,3656,True,,
4,7,4.130000161239877e-05,3656,True,,
5,6,5.109999983687885e-05,3656,True,,
1,10,5.059999966761097e-05,3656,False,,
2,10,3.35000004270114e-05,3656,False,,
3,10,4.360000093583949e-05,3656,False,,
4,10,4.229999831295572e-05,3656,False,,
5,10,2.809999932651408e-05,3656,False,,
1,3,6.330000178422779e-05,3656,True,,
2,3,2.9900002118665725e-05,3656,True,,
3,3,4.359999729786068e-05,3656,True,,
4,3,3.819999983534217e-05,3656,True,,
5,3,3.270000161137432e-05,3656,True,,
1,6,5.369999780668877e-05,4016,True,,
2,5,3.609999839682132e-05,4016,True,,
3,8,5.400000009103678e-05,4016,True,,
4,6,6.0900001699337736e-05,4016,True,,
5,4,6.159999975352548e-05,4016,True,,
1,6,3.559999822755344e-05,4016,True,,
2,6,2.9599999834317717e-05,4016,True,,
3,6,3.830000059679151e-05,4016,True,,
4,6,3.130000186502002e-05,4016,True,,
5,6,3.429999924264848e-05,4016,True,,
1,4,3.0300001526484263e-05,4016,True,,
2,5,3.429999924264848e-05,4016,True,,
3,6,5.999999848427251e-05,4016,True,,
4,7,7.699999696342275e-05,4016,True,,
5,5,5.240000245976262e-05,4016,True,,
1,10,3.97000003431458e-05,4016,False,,
2,10,3.369999831193127e-05,4016,False,,
3,10,3.719999949680641e-05,4016,False,,
4,10,3.9200000173877925e-05,4016,False,,
5,10,4.770000305143185e-05,4016,False,,
1,3,3.550000110408291e-05,4016,True,,
2,3,4.930000068270601e-05,4016,True,,
3,3,3.400000059627928e-05,4016,True,,
4,3,3.360000118846074e-05,4016,True,,
5,3,4.959999932907522e-05,4016,True,,
1,3,5.959999907645397e-05,4376,True,,
2,5,5.48999996681232e-05,4376,True,,
3,6,4.639999679056928e-05,4376,True,,
4,6,6.98000003467314e-05,4376,True,,
5,9,4.30999971285928e-05,4376,True,,
1,6,4.890000127488747e-05,4376,True,,
2,6,3.2500000088475645e-05,4376,True,,
3,6,2.390000008745119e-05,4376,True,,
4,6,3.609999839682132e-05,4376,True,,
5,6,6.239999856916256e-05,4376,True,,
1,5,4.27999984822236e-05,4376,True,,
2,7,3.9999998989515007e-05,4376,True,,
3,4,6.880000000819564e-05,4376,True,,
4,6,5.909999890718609e-05,4376,True,,
5,8,6.539999958476983e-05,4376,True,,
1,10,4.3000000005122274e-05,4376,False,,
2,10,6.489999941550195e-05,4376,False,,
3,10,2.9499999072868377e-05,4376,False,,
4,10,2.970000059576705e-05,4376,False,,
5,10,4.11000000895001e-05,4376,False,,
1,4,3.769999966607429e-05,4376,True,,
2,4,2.930000118794851e-05,4376,True,,
3,4,5.859999873791821e-05,4376,True,,
4,4,4.779999653692357e-05,4376,True,,
5,4,3.600000127335079e-05,4376,True,,
1,3,4.73000000056345e-05,4736,True,,
2,3,5.749999763793312e-05,4736,True,,
3,7,4.529999932856299e-05,4736,True,,
4,6,4.8800000513438135e-05,4736,True,,
5,2,4.930000068270601e-05,4736,True,,
1,7,3.769999966607429e-05,4736,True,,
2,7,3.499999729683623e-05,4736,True,,
3,7,5.109999983687885e-05,4736,True,,
4,7,4.8099998821271583e-05,4736,True,,
5,7,4.079999780515209e-05,4736,True,,
1,7,7.610000102431513e-05,4736,True,,
2,5,4.389999958220869e-05,4736,True,,
3,6,4.919999992125668e-05,4736,True,,
4,7,6.450000000768341e-05,4736,True,,
5,6,4.189999890513718e-05,4736,True,,
1,10,3.470000228844583e-05,4736,False,,
2,10,4.350000017439015e-05,4736,False,,
3,10,3.719999949680641e-05,4736,False,,
4,10,5.080000119050965e-05,4736,False,,
5,10,4.070000068168156e-05,4736,False,,
1,5,3.709999873535708e-05,4736,True,,
2,5,3.949999882024713e-05,4736,True,,
3,5,3.319999814266339e-05,4736,True,,
4,5,3.640000068116933e-05,4736,True,,
5,5,5.01000031363219e-05,4736,True,,
1,1,7.729999924777076e-05,5096,True,,
2,5,4.669999907491729e-05,5096,True,,
3,4,4.11000000895001e-05,5096,True,,
4,1,3.070000093430281e-05,5096,True,,
5,6,2.849999873433262e-05,5096,True,,
1,5,5.17999978910666e-05,5096,True,,
2,5,6.230000144569203e-05,5096,True,,
3,5,3.719999949680641e-05,5096,True,,
4,5,2.75999991572462e-05,5096,True,,
5,5,5.109999983687885e-05,5096,True,,
1,6,6.800000119255856e-05,5096,True,,
2,8,5.880000026081689e-05,5096,True,,
3,9,8.549999984097667e-05,5096,True,,
4,7,6.679999933112413e-05,5096,True,,
5,7,5.4600001021754e-05,5096,True,,
1,10,5.919999966863543e-05,5096,False,,
2,10,4.669999907491729e-05,5096,False,,
3,10,4.760000228998251e-05,5096,False,,
4,10,6.98000003467314e-05,5096,False,,
5,10,4.350000017439015e-05,5096,False,,
1,8,4.510000144364312e-05,5096,True,,
2,8,4.740000076708384e-05,5096,True,,
3,8,5.470000178320333e-05,5096,True,,
4,8,4.540000009001233e-05,5096,True,,
5,8,4.5000000682193786e-05,5096,True,,
1,6,7.689999983995222e-05,5456,True,,
2,6,5.510000119102188e-05,5456,True,,
3,7,7.329999789362773e-05,5456,True,,
4,4,6.060000305296853e-05,5456,True,,
