algorithm,input_size,data_type,trial_id,comparisons,swaps,time_taken,memory_used,presortedness_score,duplicate_ratio,value_range
bubble_sort,1590,duplicates,1,1245110,552867,0.3907605999993393,57296,0.5623,0.9937,90906
selection_sort,1590,duplicates,1,1263255,1401,0.1974781000026269,57296,0.5623,0.9937,90906
insertion_sort,1590,duplicates,1,554454,552867,0.1856710000029124,57296,0.5623,0.9937,90906
merge_sort,1590,duplicates,1,14514,17032,0.0159782000009727,57296,0.5623,0.9937,90906
quick_sort,1590,duplicates,1,135731,134373,0.0926920999991125,57296,0.5623,0.9937,90906
heap_sort,1590,duplicates,1,27132,14175,0.0192707999995036,57296,0.5623,0.9937,90906
radix_sort,1590,duplicates,1,0,7950,0.0078394999982265,57296,0.5623,0.9937,90906
bubble_sort,1590,duplicates,2,1251474,554889,0.3711322999988624,57296,0.5607,0.9937,96052
selection_sort,1590,duplicates,2,1263255,1426,0.199163999997836,57296,0.5607,0.9937,96052
insertion_sort,1590,duplicates,2,556474,554889,0.2150550000005751,57296,0.5607,0.9937,96052
merge_sort,1590,duplicates,2,14505,17032,0.0207472000001871,57296,0.5607,0.9937,96052
quick_sort,1590,duplicates,2,131652,129373,0.0943819000021903,57296,0.5607,0.9937,96052
heap_sort,1590,duplicates,2,27094,14156,0.0193494999984977,57296,0.5607,0.9937,96052
radix_sort,1590,duplicates,2,0,7950,0.0074888999988615,57296,0.5607,0.9937,96052
bubble_sort,1590,duplicates,3,1248030,568058,0.3647861999997985,57296,0.5503,0.9937,84543
selection_sort,1590,duplicates,3,1263255,1414,0.1901618000010785,57296,0.5503,0.9937,84543
insertion_sort,1590,duplicates,3,569645,568058,0.1988954999978887,57296,0.5503,0.9937,84543
merge_sort,1590,duplicates,3,14513,17032,0.0190180999998119,57296,0.5503,0.9937,84543
quick_sort,1590,duplicates,3,132125,131021,0.092413000002125,57296,0.5503,0.9937,84543
heap_sort,1590,duplicates,3,27094,14114,0.019358600002306,57296,0.5503,0.9937,84543
radix_sort,1590,duplicates,3,0,7950,0.007532200001151,57296,0.5503,0.9937,84543
bubble_sort,1590,duplicates,4,1250214,592445,0.3717283000005409,57296,0.531,0.9937,74214
selection_sort,1590,duplicates,4,1263255,1446,0.1952477999984694,57296,0.531,0.9937,74214
insertion_sort,1590,duplicates,4,594032,592445,0.2255882000026758,57296,0.531,0.9937,74214
merge_sort,1590,duplicates,4,14638,17032,0.0186863999988418,57296,0.531,0.9937,74214
quick_sort,1590,duplicates,4,130964,129730,0.1019215999986045,57296,0.531,0.9937,74214
heap_sort,1590,duplicates,4,27107,14120,0.020322299998952,57296,0.531,0.9937,74214
radix_sort,1590,duplicates,4,0,7950,0.0076139000011608,57296,0.531,0.9937,74214
bubble_sort,1590,duplicates,5,1249227,566016,0.3884064000012586,57296,0.5519,0.9937,68581
selection_sort,1590,duplicates,5,1263255,1404,0.2457737000004272,57296,0.5519,0.9937,68581
insertion_sort,1590,duplicates,5,567602,566016,0.2394474000029731,57296,0.5519,0.9937,68581
merge_sort,1590,duplicates,5,14485,17032,0.019661399997858,57296,0.5519,0.9937,68581
quick_sort,1590,duplicates,5,131051,130021,0.1016557000002649,57296,0.5519,0.9937,68581
heap_sort,1590,duplicates,5,27386,14294,0.0223364000012225,57296,0.5519,0.9937,68581
radix_sort,1590,duplicates,5,0,7950,0.01068309999755,57296,0.5519,0.9937,68581
bubble_sort,1600,duplicates,1,1267265,579617,0.4204931000022043,57656,0.5469,0.9938,69923
selection_sort,1600,duplicates,1,1279200,1439,0.1934364999979152,57656,0.5469,0.9938,69923
insertion_sort,1600,duplicates,1,581215,579617,0.2130417000007582,57656,0.5469,0.9938,69923
merge_sort,1600,duplicates,1,14680,17152,0.0160552000015741,57656,0.5469,0.9938,69923
quick_sort,1600,duplicates,1,133466,131682,0.0994160000009287,57656,0.5469,0.9938,69923
heap_sort,1600,duplicates,1,27420,14316,0.0239861000009113,57656,0.5469,0.9938,69923
radix_sort,1600,duplicates,1,0,8000,0.0078190999993239,57656,0.5469,0.9938,69923
bubble_sort,1600,duplicates,2,1268174,572684,0.4014332999977341,57656,0.5523,0.9938,80967
selection_sort,1600,duplicates,2,1279200,1444,0.2445289999996021,57656,0.5523,0.9938,80967
insertion_sort,1600,duplicates,2,574283,572684,0.2200092999992193,57656,0.5523,0.9938,80967
merge_sort,1600,duplicates,2,14729,17152,0.0183094999993045,57656,0.5523,0.9938,80967
quick_sort,1600,duplicates,2,133585,131624,0.1078928999995696,57656,0.5523,0.9938,80967
heap_sort,1600,duplicates,2,27468,14336,0.0213464000007661,57656,0.5523,0.9938,80967
radix_sort,1600,duplicates,2,0,8000,0.0076704999992216,57656,0.5523,0.9938,80967
bubble_sort,1600,duplicates,3,1267265,592233,0.3945401999990281,57656,0.537,0.9938,61404
selection_sort,1600,duplicates,3,1279200,1434,0.2066906000000017,57656,0.537,0.9938,61404
insertion_sort,1600,duplicates,3,593830,592233,0.1955405000007886,57656,0.537,0.9938,61404
merge_sort,1600,duplicates,3,14673,17152,0.01576009999917,57656,0.537,0.9938,61404
quick_sort,1600,duplicates,3,133478,132979,0.0921474000024318,57656,0.537,0.9938,61404
heap_sort,1600,duplicates,3,27207,14196,0.0193216000006941,57656,0.537,0.9938,61404
radix_sort,1600,duplicates,3,0,8000,0.007629600000655,57656,0.537,0.9938,61404
bubble_sort,1600,duplicates,4,1263624,582911,0.3811610000011569,57656,0.5443,0.9938,74609
selection_sort,1600,duplicates,4,1279200,1469,0.1937347999992198,57656,0.5443,0.9938,74609
insertion_sort,1600,duplicates,4,584506,582911,0.2124781999991682,57656,0.5443,0.9938,74609
merge_sort,1600,duplicates,4,14788,17152,0.0157584999979008,57656,0.5443,0.9938,74609
quick_sort,1600,duplicates,4,133668,132912,0.0910354999978153,57656,0.5443,0.9938,74609
heap_sort,1600,duplicates,4,27174,14183,0.0198694999999133,57656,0.5443,0.9938,74609
radix_sort,1600,duplicates,4,0,8000,0.007821100000001,57656,0.5443,0.9938,74609
bubble_sort,1600,duplicates,5,1265172,595516,0.4136710000020684,57656,0.5345,0.9938,75618
selection_sort,1600,duplicates,5,1279200,1443,0.2164365999997244,57656,0.5345,0.9938,75618
insertion_sort,1600,duplicates,5,597111,595516,0.2492026999971131,57656,0.5345,0.9938,75618
merge_sort,1600,duplicates,5,14684,17152,0.0167722000005596,57656,0.5345,0.9938,75618
quick_sort,1600,duplicates,5,135148,132087,0.1081124000011186,57656,0.5345,0.9938,75618
heap_sort,1600,duplicates,5,27273,14204,0.0196237999989534,57656,0.5345,0.9938,75618
radix_sort,1600,duplicates,5,0,8000,0.0077779999992344,57656,0.5345,0.9938,75618
bubble_sort,1610,duplicates,1,1279845,579125,0.3986069000020507,58016,0.5529,0.9938,96939
selection_sort,1610,duplicates,1,1295245,1442,0.2485349999988102,58016,0.5529,0.9938,96939
insertion_sort,1610,duplicates,1,580734,579125,0.2247468999994453,58016,0.5529,0.9938,96939
merge_sort,1610,duplicates,1,14782,17272,0.0170492999968701,58016,0.5529,0.9938,96939
quick_sort,1610,duplicates,1,134667,133372,0.1080284999989089,58016,0.5529,0.9938,96939
heap_sort,1610,duplicates,1,27452,14328,0.0219477999999071,58016,0.5529,0.9938,96939
radix_sort,1610,duplicates,1,0,8050,0.0103735999982745,58016,0.5529,0.9938,96939
bubble_sort,1610,duplicates,2,1281217,593144,0.4580824000004213,58016,0.5421,0.9938,77785
selection_sort,1610,duplicates,2,1295245,1471,0.2049246999995375,58016,0.5421,0.9938,77785
insertion_sort,1610,duplicates,2,594752,593144,0.1996457999994163,58016,0.5421,0.9938,77785
merge_sort,1610,duplicates,2,14880,17272,0.0159510999983467,58016,0.5421,0.9938,77785
quick_sort,1610,duplicates,2,135285,133946,0.0954257999983383,58016,0.5421,0.9938,77785
heap_sort,1610,duplicates,2,27802,14522,0.0203184999991208,58016,0.5421,0.9938,77785
radix_sort,1610,duplicates,2,0,8050,0.0075858000018342,58016,0.5421,0.9938,77785
bubble_sort,1610,duplicates,3,1280020,569298,0.3972929000010481,58016,0.5605,0.9938,98623
selection_sort,1610,duplicates,3,1295245,1443,0.1983665999978257,58016,0.5605,0.9938,98623
insertion_sort,1610,duplicates,3,570907,569298,0.1963624000018171,58016,0.5605,0.9938,98623
merge_sort,1610,duplicates,3,14797,17272,0.0174934999995457,58016,0.5605,0.9938,98623
quick_sort,1610,duplicates,3,136216,135592,0.0973099000002548,58016,0.5605,0.9938,98623
heap_sort,1610,duplicates,3,27486,14355,0.0199549999997543,58016,0.5605,0.9938,98623
radix_sort,1610,duplicates,3,0,8050,0.0079175999999279,58016,0.5605,0.9938,98623
bubble_sort,1610,duplicates,4,1282842,596141,0.4100125999975716,58016,0.5397,0.9938,85173
selection_sort,1610,duplicates,4,1295245,1430,0.1992580000005546,58016,0.5397,0.9938,85173
insertion_sort,1610,duplicates,4,597749,596141,0.2328893999983847,58016,0.5397,0.9938,85173
merge_sort,1610,duplicates,4,14778,17272,0.0172548000009555,58016,0.5397,0.9938,85173
quick_sort,1610,duplicates,4,137841,136920,0.0956507000009878,58016,0.5397,0.9938,85173
heap_sort,1610,duplicates,4,27439,14336,0.0196827999970992,58016,0.5397,0.9938,85173
radix_sort,1610,duplicates,4,0,8050,0.0077177999992272,58016,0.5397,0.9938,85173
bubble_sort,1610,duplicates,5,1283155,554748,0.3683677999979409,58016,0.5717,0.9938,85813
selection_sort,1610,duplicates,5,1295245,1474,0.1973207000010006,58016,0.5717,0.9938,85813
insertion_sort,1610,duplicates,5,556355,554748,0.1897425999995903,58016,0.5717,0.9938,85813
merge_sort,1610,duplicates,5,14798,17272,0.015819600001123,58016,0.5717,0.9938,85813
quick_sort,1610,duplicates,5,136742,135379,0.0943215999977837,58016,0.5717,0.9938,85813
heap_sort,1610,duplicates,5,27553,14426,0.0205228999984683,58016,0.5717,0.9938,85813
radix_sort,1610,duplicates,5,0,8050,0.0076405999971029,58016,0.5717,0.9938,85813
bubble_sort,1620,duplicates,1,1299144,575649,0.3877776000008452,58376,0.561,0.9938,85412
selection_sort,1620,duplicates,1,1311390,1456,0.1993982999993022,58376,0.561,0.9938,85412
insertion_sort,1620,duplicates,1,577265,575649,0.1972335999998904,58376,0.561,0.9938,85412
merge_sort,1620,duplicates,1,14875,17392,0.0163751000000047,58376,0.561,0.9938,85412
quick_sort,1620,duplicates,1,137096,135039,0.0929959999994025,58376,0.561,0.9938,85412
heap_sort,1620,duplicates,1,27777,14543,0.0212393000001611,58376,0.561,0.9938,85412
radix_sort,1620,duplicates,1,0,8100,0.0089561999993748,58376,0.561,0.9938,85412
bubble_sort,1620,duplicates,2,1295814,593611,0.3915144999991753,58376,0.5473,0.9938,94404
selection_sort,1620,duplicates,2,1311390,1439,0.2044109999987995,58376,0.5473,0.9938,94404
insertion_sort,1620,duplicates,2,595229,593611,0.1988820000005944,58376,0.5473,0.9938,94404
merge_sort,1620,duplicates,2,14839,17392,0.016406899998401,58376,0.5473,0.9938,94404
quick_sort,1620,duplicates,2,136851,135799,0.0964930000009189,58376,0.5473,0.9938,94404
heap_sort,1620,duplicates,2,27504,14353,0.0205282999995688,58376,0.5473,0.9938,94404
radix_sort,1620,duplicates,2,0,8100,0.0076887000032002,58376,0.5473,0.9938,94404
bubble_sort,1620,duplicates,3,1293435,585178,0.4033990999996604,58376,0.5538,0.9938,87102
selection_sort,1620,duplicates,3,1311390,1454,0.2168538000005355,58376,0.5538,0.9938,87102
insertion_sort,1620,duplicates,3,586793,585178,0.1986088000012387,58376,0.5538,0.9938,87102
merge_sort,1620,duplicates,3,14923,17392,0.0195280000007187,58376,0.5538,0.9938,87102
quick_sort,1620,duplicates,3,136841,135844,0.096633400000428,58376,0.5538,0.9938,87102
heap_sort,1620,duplicates,3,27788,14515,0.020037800000864,58376,0.5538,0.9938,87102
radix_sort,1620,duplicates,3,0,8100,0.0079588999979023,58376,0.5538,0.9938,87102
bubble_sort,1620,duplicates,4,1300215,596810,0.4642315999990387,58376,0.5449,0.9938,71754
selection_sort,1620,duplicates,4,1311390,1457,0.2007976999993843,58376,0.5449,0.9938,71754
insertion_sort,1620,duplicates,4,598427,596810,0.2087860999999975,58376,0.5449,0.9938,71754
merge_sort,1620,duplicates,4,14849,17392,0.0176439000024402,58376,0.5449,0.9938,71754
quick_sort,1620,duplicates,4,138170,136786,0.1083018999997875,58376,0.5449,0.9938,71754
heap_sort,1620,duplicates,4,27749,14501,0.0241414999982225,58376,0.5449,0.9938,71754
radix_sort,1620,duplicates,4,0,8100,0.0098760000000766,58376,0.5449,0.9938,71754
bubble_sort,1620,duplicates,5,1290684,594314,0.4409568999981275,58376,0.5468,0.9938,90976
selection_sort,1620,duplicates,5,1311390,1479,0.2118646000017179,58376,0.5468,0.9938,90976
insertion_sort,1620,duplicates,5,595932,594314,0.2485555999992357,58376,0.5468,0.9938,90976
merge_sort,1620,duplicates,5,14939,17392,0.0202853999981016,58376,0.5468,0.9938,90976
quick_sort,1620,duplicates,5,137041,135087,0.0987845000017841,58376,0.5468,0.9938,90976
heap_sort,1620,duplicates,5,27280,14191,0.0246619999998074,58376,0.5468,0.9938,90976
radix_sort,1620,duplicates,5,0,8100,0.0102318999997805,58376,0.5468,0.9938,90976
bubble_sort,1630,duplicates,1,1313940,588243,0.4286159000002953,58736,0.5569,0.9939,99732
selection_sort,1630,duplicates,1,1327635,1466,0.2139858000009553,58736,0.5569,0.9939,99732
insertion_sort,1630,duplicates,1,589871,588243,0.2214929000001575,58736,0.5569,0.9939,99732
merge_sort,1630,duplicates,1,15022,17512,0.0162244000021019,58736,0.5569,0.9939,99732
quick_sort,1630,duplicates,1,139273,137642,0.0990911000008054,58736,0.5569,0.9939,99732
heap_sort,1630,duplicates,1,27869,14523,0.0209641000001283,58736,0.5569,0.9939,99732
radix_sort,1630,duplicates,1,0,8150,0.0078041000015218,58736,0.5569,0.9939,99732
bubble_sort,1630,duplicates,2,1312235,589638,0.3956816999998409,58736,0.5559,0.9939,91967
selection_sort,1630,duplicates,2,1327635,1452,0.2047710999977425,58736,0.5559,0.9939,91967
insertion_sort,1630,duplicates,2,591267,589638,0.1938265999997384,58736,0.5559,0.9939,91967
merge_sort,1630,duplicates,2,14999,17512,0.0164788999973097,58736,0.5559,0.9939,91967
quick_sort,1630,duplicates,2,140803,137105,0.0966296000005968,58736,0.5559,0.9939,91967
heap_sort,1630,duplicates,2,27715,14466,0.019786800003203,58736,0.5559,0.9939,91967
radix_sort,1630,duplicates,2,0,8150,0.0078856000000087,58736,0.5559,0.9939,91967
bubble_sort,1630,duplicates,3,1310615,603021,0.4016890999992029,58736,0.5458,0.9939,88089
selection_sort,1630,duplicates,3,1327635,1492,0.2101203000020177,58736,0.5458,0.9939,88089
insertion_sort,1630,duplicates,3,604648,603021,0.2038294999983918,58736,0.5458,0.9939,88089
merge_sort,1630,duplicates,3,15085,17512,0.0160104000024148,58736,0.5458,0.9939,88089
quick_sort,1630,duplicates,3,138067,136797,0.0949755000001459,58736,0.5458,0.9939,88089
heap_sort,1630,duplicates,3,27903,14565,0.0197879000006651,58736,0.5458,0.9939,88089
radix_sort,1630,duplicates,3,0,8150,0.0081363999997847,58736,0.5458,0.9939,88089
bubble_sort,1630,duplicates,4,1314105,597275,0.391384200000175,58736,0.5501,0.9939,75398
selection_sort,1630,duplicates,4,1327635,1479,0.2054184000007808,58736,0.5501,0.9939,75398
insertion_sort,1630,duplicates,4,598902,597275,0.2044894999999087,58736,0.5501,0.9939,75398
merge_sort,1630,duplicates,4,15069,17512,0.0161459999981161,58736,0.5501,0.9939,75398
quick_sort,1630,duplicates,4,137861,136719,0.0960114000008616,58736,0.5501,0.9939,75398
heap_sort,1630,duplicates,4,28045,14661,0.0220087000016064,58736,0.5501,0.9939,75398
radix_sort,1630,duplicates,4,0,8150,0.00952789999792,58736,0.5501,0.9939,75398
bubble_sort,1630,duplicates,5,1316904,615609,0.4246331000031205,58736,0.5363,0.9939,84324
selection_sort,1630,duplicates,5,1327635,1454,0.2426133999979356,58736,0.5363,0.9939,84324
insertion_sort,1630,duplicates,5,617235,615609,0.228591499999311,58736,0.5363,0.9939,84324
merge_sort,1630,duplicates,5,15014,17512,0.0165425999985018,58736,0.5363,0.9939,84324
quick_sort,1630,duplicates,5,138936,136770,0.0941698999995424,58736,0.5363,0.9939,84324
heap_sort,1630,duplicates,5,28106,14679,0.0210299000027589,58736,0.5363,0.9939,84324
radix_sort,1630,duplicates,5,0,8150,0.0108297000006132,58736,0.5363,0.9939,84324
bubble_sort,1640,duplicates,1,1325835,612300,0.4143282999975781,59096,0.5444,0.9939,84777
selection_sort,1640,duplicates,1,1343980,1467,0.2395848999985901,59096,0.5444,0.9939,84777
insertion_sort,1640,duplicates,1,613936,612300,0.2429994999984046,59096,0.5444,0.9939,84777
merge_sort,1640,duplicates,1,15043,17632,0.0193779000001086,59096,0.5444,0.9939,84777
quick_sort,1640,duplicates,1,140423,138554,0.1144644000014523,59096,0.5444,0.9939,84777
heap_sort,1640,duplicates,1,28057,14640,0.0259789000010641,59096,0.5444,0.9939,84777
radix_sort,1640,duplicates,1,0,8200,0.0098724000017682,59096,0.5444,0.9939,84777
bubble_sort,1640,duplicates,2,1327690,600669,0.4835136000001512,59096,0.5531,0.9939,85827
selection_sort,1640,duplicates,2,1343980,1476,0.2303122999983315,59096,0.5531,0.9939,85827
insertion_sort,1640,duplicates,2,602306,600669,0.2301920000027166,59096,0.5531,0.9939,85827
merge_sort,1640,duplicates,2,15110,17632,0.0171009000005142,59096,0.5531,0.9939,85827
quick_sort,1640,duplicates,2,140852,139667,0.0984419000014895,59096,0.5531,0.9939,85827
heap_sort,1640,duplicates,2,28149,14710,0.0202331999971647,59096,0.5531,0.9939,85827
radix_sort,1640,duplicates,2,0,8200,0.0078996999982337,59096,0.5531,0.9939,85827
bubble_sort,1640,duplicates,3,1329784,610376,0.4108029000017268,59096,0.5458,0.9939,86639
selection_sort,1640,duplicates,3,1343980,1483,0.2042436000010639,59096,0.5458,0.9939,86639
insertion_sort,1640,duplicates,3,612012,610376,0.2150891999990563,59096,0.5458,0.9939,86639
merge_sort,1640,duplicates,3,15141,17632,0.0162444000015966,59096,0.5458,0.9939,86639
quick_sort,1640,duplicates,3,141707,140562,0.0967864000012923,59096,0.5458,0.9939,86639
heap_sort,1640,duplicates,3,28207,14742,0.0201376000004529,59096,0.5458,0.9939,86639
radix_sort,1640,duplicates,3,0,8200,0.0090190999981132,59096,0.5458,0.9939,86639
bubble_sort,1640,duplicates,4,1329445,598639,0.3957233000000997,59096,0.5546,0.9939,87626
selection_sort,1640,duplicates,4,1343980,1481,0.2037909999999101,59096,0.5546,0.9939,87626
insertion_sort,1640,duplicates,4,600277,598639,0.2040391000009549,59096,0.5546,0.9939,87626
merge_sort,1640,duplicates,4,15116,17632,0.0174604000021645,59096,0.5546,0.9939,87626
quick_sort,1640,duplicates,4,141122,140154,0.1023518999973021,59096,0.5546,0.9939,87626
heap_sort,1640,duplicates,4,28213,14715,0.0201025000023946,59096,0.5546,0.9939,87626
radix_sort,1640,duplicates,4,0,8200,0.007810300001438,59096,0.5546,0.9939,87626
bubble_sort,1640,duplicates,5,1329952,598848,0.3912438999977894,59096,0.5544,0.9939,87052
selection_sort,1640,duplicates,5,1343980,1495,0.2057693999995535,59096,0.5544,0.9939,87052
insertion_sort,1640,duplicates,5,600485,598848,0.1973288999979559,59096,0.5544,0.9939,87052
merge_sort,1640,duplicates,5,15147,17632,0.0163490999984787,59096,0.5544,0.9939,87052
quick_sort,1640,duplicates,5,140036,139384,0.0973766000024625,59096,0.5544,0.9939,87052
heap_sort,1640,duplicates,5,27982,14612,0.019542599999113,59096,0.5544,0.9939,87052
radix_sort,1640,duplicates,5,0,8200,0.0084779999997408,59096,0.5544,0.9939,87052
bubble_sort,1650,duplicates,1,1346895,589728,0.3876428000003216,59456,0.5665,0.9939,78127
selection_sort,1650,duplicates,1,1360425,1499,0.2103118000013637,59456,0.5665,0.9939,78127
insertion_sort,1650,duplicates,1,591375,589728,0.2132072999993397,59456,0.5665,0.9939,78127
merge_sort,1650,duplicates,1,15231,17752,0.0170573999967018,59456,0.5665,0.9939,78127
quick_sort,1650,duplicates,1,141374,139415,0.1062228000009781,59456,0.5665,0.9939,78127
heap_sort,1650,duplicates,1,28401,14858,0.0210898000004817,59456,0.5665,0.9939,78127
radix_sort,1650,duplicates,1,0,8250,0.0077229999988048,59456,0.5665,0.9939,78127
bubble_sort,1650,duplicates,2,1341119,599773,0.4674766999996791,59456,0.5591,0.9939,90667
selection_sort,1650,duplicates,2,1360425,1490,0.2559664000000339,59456,0.5591,0.9939,90667
insertion_sort,1650,duplicates,2,601420,599773,0.2120787999992899,59456,0.5591,0.9939,90667
merge_sort,1650,duplicates,2,15207,17752,0.0168312999994668,59456,0.5591,0.9939,90667
quick_sort,1650,duplicates,2,144890,143940,0.1174681999982567,59456,0.5591,0.9939,90667
heap_sort,1650,duplicates,2,28336,14789,0.0246105000005627,59456,0.5591,0.9939,90667
radix_sort,1650,duplicates,2,0,8250,0.0106005999987246,59456,0.5591,0.9939,90667
bubble_sort,1650,duplicates,3,1344135,613908,0.4794863000024634,59456,0.5487,0.9939,85203
selection_sort,1650,duplicates,3,1360425,1499,0.2551554000019678,59456,0.5487,0.9939,85203
insertion_sort,1650,duplicates,3,615555,613908,0.2512366000009933,59456,0.5487,0.9939,85203
merge_sort,1650,duplicates,3,15248,17752,0.0177556999988155,59456,0.5487,0.9939,85203
quick_sort,1650,duplicates,3,141449,140013,0.097867500000575,59456,0.5487,0.9939,85203
heap_sort,1650,duplicates,3,28210,14723,0.0195476000008056,59456,0.5487,0.9939,85203
radix_sort,1650,duplicates,3,0,8250,0.0079853999995975,59456,0.5487,0.9939,85203
bubble_sort,1650,duplicates,4,1344672,609640,0.4313808000006247,59456,0.5519,0.9939,84001
selection_sort,1650,duplicates,4,1360425,1488,0.2351425999986531,59456,0.5519,0.9939,84001
insertion_sort,1650,duplicates,4,611287,609640,0.2369111000007251,59456,0.5519,0.9939,84001
merge_sort,1650,duplicates,4,15261,17752,0.0173405999994429,59456,0.5519,0.9939,84001
quick_sort,1650,duplicates,4,141291,140141,0.0966131000022869,59456,0.5519,0.9939,84001
heap_sort,1650,duplicates,4,28387,14808,0.0200558999968052,59456,0.5519,0.9939,84001
radix_sort,1650,duplicates,4,0,8250,0.0078864999995857,59456,0.5519,0.9939,84001
bubble_sort,1650,duplicates,5,1346397,626056,0.4261580999991565,59456,0.5398,0.9939,88861
selection_sort,1650,duplicates,5,1360425,1498,0.2178695000002335,59456,0.5398,0.9939,88861
insertion_sort,1650,duplicates,5,627703,626056,0.2295101999989128,59456,0.5398,0.9939,88861
merge_sort,1650,duplicates,5,15233,17752,0.0177032999999937,59456,0.5398,0.9939,88861
quick_sort,1650,duplicates,5,144829,141834,0.1061096000012185,59456,0.5398,0.9939,88861
heap_sort,1650,duplicates,5,28184,14709,0.0197899000013421,59456,0.5398,0.9939,88861
radix_sort,1650,duplicates,5,0,8250,0.0078787999991618,59456,0.5398,0.9939,88861
bubble_sort,1660,duplicates,1,1358634,620766,0.4401211000003968,59816,0.5492,0.994,66837
selection_sort,1660,duplicates,1,1376970,1494,0.2598728999982995,59816,0.5492,0.994,66837
insertion_sort,1660,duplicates,1,622423,620766,0.2424924000006285,59816,0.5492,0.994,66837
merge_sort,1660,duplicates,1,15352,17872,0.0171580999995057,59816,0.5492,0.994,66837
quick_sort,1660,duplicates,1,144917,142204,0.1052262999983213,59816,0.5492,0.994,66837
heap_sort,1660,duplicates,1,28619,14967,0.026683399999456,59816,0.5492,0.994,66837
radix_sort,1660,duplicates,1,0,8300,0.0112300000000686,59816,0.5492,0.994,66837
bubble_sort,1660,duplicates,2,1361745,618380,0.4642399000003934,59816,0.5509,0.994,67894
selection_sort,1660,duplicates,2,1376970,1493,0.2706281999999191,59816,0.5509,0.994,67894
insertion_sort,1660,duplicates,2,620038,618380,0.2709918000000471,59816,0.5509,0.994,67894
merge_sort,1660,duplicates,2,15282,17872,0.0199720999989949,59816,0.5509,0.994,67894
quick_sort,1660,duplicates,2,142628,142162,0.1044512000007671,59816,0.5509,0.994,67894
heap_sort,1660,duplicates,2,28336,14769,0.0198870999993232,59816,0.5509,0.994,67894
radix_sort,1660,duplicates,2,0,8300,0.0078528000012738,59816,0.5509,0.994,67894
bubble_sort,1660,duplicates,3,1361039,625170,0.3999535000002652,59816,0.546,0.994,82512
selection_sort,1660,duplicates,3,1376970,1488,0.2087896000011824,59816,0.546,0.994,82512
insertion_sort,1660,duplicates,3,626827,625170,0.2089780999995127,59816,0.546,0.994,82512
merge_sort,1660,duplicates,3,15313,17872,0.0166138999993563,59816,0.546,0.994,82512
quick_sort,1660,duplicates,3,147426,145979,0.1026079000002937,59816,0.546,0.994,82512
heap_sort,1660,duplicates,3,28383,14798,0.0201970000016444,59816,0.546,0.994,82512
radix_sort,1660,duplicates,3,0,8300,0.0096527000023343,59816,0.546,0.994,82512
bubble_sort,1660,duplicates,4,1360134,625531,0.4184299999978975,59816,0.5457,0.994,95427
selection_sort,1660,duplicates,4,1376970,1512,0.2141437999998743,59816,0.5457,0.994,95427
insertion_sort,1660,duplicates,4,627188,625531,0.2166987999989942,59816,0.5457,0.994,95427
merge_sort,1660,duplicates,4,15396,17872,0.0202992000013182,59816,0.5457,0.994,95427
quick_sort,1660,duplicates,4,142445,140652,0.1008946000001742,59816,0.5457,0.994,95427
heap_sort,1660,duplicates,4,28466,14856,0.0204716000007465,59816,0.5457,0.994,95427
radix_sort,1660,duplicates,4,0,8300,0.0081630999993649,59816,0.5457,0.994,95427
bubble_sort,1660,duplicates,5,1361394,632918,0.4280789000004006,59816,0.5404,0.994,74613
selection_sort,1660,duplicates,5,1376970,1515,0.2360510000034992,59816,0.5404,0.994,74613
insertion_sort,1660,duplicates,5,634575,632918,0.2330000000001746,59816,0.5404,0.994,74613
merge_sort,1660,duplicates,5,15410,17872,0.0171446999993349,59816,0.5404,0.994,74613
quick_sort,1660,duplicates,5,143578,142481,0.097989800000505,59816,0.5404,0.994,74613
heap_sort,1660,duplicates,5,28286,14737,0.0199790999977267,59816,0.5404,0.994,74613
radix_sort,1660,duplicates,5,0,8300,0.0089806000032695,59816,0.5404,0.994,74613
bubble_sort,1670,duplicates,1,1377144,632005,0.4077400000023772,60176,0.5465,0.994,92456
selection_sort,1670,duplicates,1,1393615,1528,0.2276910000000498,60176,0.5465,0.994,92456
insertion_sort,1670,duplicates,1,633670,632005,0.249094699996931,60176,0.5465,0.994,92456
merge_sort,1670,duplicates,1,15518,17992,0.0192974999990838,60176,0.5465,0.994,92456
quick_sort,1670,duplicates,1,146401,143903,0.0991949999988719,60176,0.5465,0.994,92456
heap_sort,1670,duplicates,1,28445,14814,0.021561900000961,60176,0.5465,0.994,92456
radix_sort,1670,duplicates,1,0,8350,0.0080364999994344,60176,0.5465,0.994,92456
bubble_sort,1670,duplicates,2,1377862,613809,0.4362371999995957,60176,0.5596,0.994,73924
selection_sort,1670,duplicates,2,1393615,1504,0.2126844999984314,60176,0.5596,0.994,73924
insertion_sort,1670,duplicates,2,615477,613809,0.2101841000003332,60176,0.5596,0.994,73924
merge_sort,1670,duplicates,2,15419,17992,0.0166641999967396,60176,0.5596,0.994,73924
quick_sort,1670,duplicates,2,145798,143291,0.1001343999996606,60176,0.5596,0.994,73924
heap_sort,1670,duplicates,2,28541,14914,0.020054100001289,60176,0.5596,0.994,73924
radix_sort,1670,duplicates,2,0,8350,0.0085553000026266,60176,0.5596,0.994,73924
bubble_sort,1670,duplicates,3,1375279,630150,0.4262847999998485,60176,0.5478,0.994,86321
selection_sort,1670,duplicates,3,1393615,1509,0.2709795000009762,60176,0.5478,0.994,86321
