input_size,comparisons,swaps_or_shifts,presortedness_score,duplicate_ratio,value_range,probes,collision_count,domain,algorithm,input_condition
1230,0.0,0.0,0.0,0.0,0.0,197.0,0.0,searching,linear_search,duplicates_present
1230,0.0,0.0,0.0,0.0,0.0,6.0,0.0,searching,binary_search,duplicates_present
1230,0.0,0.0,0.0,0.0,0.0,7.0,0.0,searching,interpolation_search,duplicates_present
1230,0.0,0.0,0.0,0.0,0.0,16.0,0.0,searching,exponential_search,duplicates_present
1230,0.0,0.0,0.0,0.0,0.0,11.0,0.0,searching,fibonacci_search,duplicates_present
1230,0.0,0.0,0.0,0.0,0.0,2.0,698.0,searching,hashing_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,1.0,706.0,searching,hashing_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,119.0,0.0,searching,linear_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,5.0,0.0,searching,interpolation_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,2.0,699.0,searching,hashing_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,265.0,0.0,searching,linear_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,1.0,711.0,searching,hashing_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,308.0,0.0,searching,linear_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,4.0,0.0,searching,interpolation_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,4.0,704.0,searching,hashing_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,537.0,0.0,searching,linear_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1240,0.0,0.0,0.0,0.0,0.0,3.0,703.0,searching,hashing_search,duplicates_present
1250,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,binary_search,duplicates_present
1250,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,fibonacci_search,duplicates_present
1250,0.0,0.0,0.0,0.0,0.0,1.0,707.0,searching,hashing_search,duplicates_present
1250,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,binary_search,duplicates_present
1250,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,fibonacci_search,duplicates_present
1250,0.0,0.0,0.0,0.0,0.0,3.0,703.0,searching,hashing_search,duplicates_present
1250,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,binary_search,duplicates_present
1250,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,fibonacci_search,duplicates_present
1250,0.0,0.0,0.0,0.0,0.0,2.0,705.0,searching,hashing_search,duplicates_present
1250,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,binary_search,duplicates_present
1250,0.0,0.0,0.0,0.0,0.0,7.0,0.0,searching,fibonacci_search,duplicates_present
1250,0.0,0.0,0.0,0.0,0.0,1.0,710.0,searching,hashing_search,duplicates_present
1250,0.0,0.0,0.0,0.0,0.0,7.0,0.0,searching,binary_search,duplicates_present
1250,0.0,0.0,0.0,0.0,0.0,13.0,0.0,searching,fibonacci_search,duplicates_present
1250,0.0,0.0,0.0,0.0,0.0,2.0,713.0,searching,hashing_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,4.0,0.0,searching,binary_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,16.0,0.0,searching,exponential_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,fibonacci_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,1.0,715.0,searching,hashing_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,3.0,0.0,searching,interpolation_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,16.0,0.0,searching,exponential_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,fibonacci_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,2.0,702.0,searching,hashing_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,4.0,0.0,searching,interpolation_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,17.0,0.0,searching,exponential_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,fibonacci_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,1.0,704.0,searching,hashing_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,binary_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,5.0,0.0,searching,interpolation_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,19.0,0.0,searching,exponential_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,7.0,0.0,searching,fibonacci_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,1.0,715.0,searching,hashing_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,binary_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,1.0,0.0,searching,interpolation_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,20.0,0.0,searching,exponential_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,fibonacci_search,duplicates_present
1260,0.0,0.0,0.0,0.0,0.0,1.0,708.0,searching,hashing_search,duplicates_present
1270,0.0,0.0,0.0,0.0,0.0,374.0,0.0,searching,linear_search,duplicates_present
1270,0.0,0.0,0.0,0.0,0.0,5.0,0.0,searching,interpolation_search,duplicates_present
1270,0.0,0.0,0.0,0.0,0.0,2.0,723.0,searching,hashing_search,duplicates_present
1270,0.0,0.0,0.0,0.0,0.0,100.0,0.0,searching,linear_search,duplicates_present
1270,0.0,0.0,0.0,0.0,0.0,4.0,0.0,searching,interpolation_search,duplicates_present
1270,0.0,0.0,0.0,0.0,0.0,1.0,718.0,searching,hashing_search,duplicates_present
1270,0.0,0.0,0.0,0.0,0.0,748.0,0.0,searching,linear_search,duplicates_present
1270,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1270,0.0,0.0,0.0,0.0,0.0,2.0,722.0,searching,hashing_search,duplicates_present
1270,0.0,0.0,0.0,0.0,0.0,208.0,0.0,searching,linear_search,duplicates_present
1270,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1270,0.0,0.0,0.0,0.0,0.0,2.0,719.0,searching,hashing_search,duplicates_present
1270,0.0,0.0,0.0,0.0,0.0,912.0,0.0,searching,linear_search,duplicates_present
1270,0.0,0.0,0.0,0.0,0.0,3.0,0.0,searching,interpolation_search,duplicates_present
1270,0.0,0.0,0.0,0.0,0.0,2.0,719.0,searching,hashing_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,715.0,0.0,searching,linear_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,binary_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,19.0,0.0,searching,exponential_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,fibonacci_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,6.0,721.0,searching,hashing_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,330.0,0.0,searching,linear_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,17.0,0.0,searching,exponential_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,fibonacci_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,2.0,735.0,searching,hashing_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,450.0,0.0,searching,linear_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,20.0,0.0,searching,exponential_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,fibonacci_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,2.0,729.0,searching,hashing_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,1182.0,0.0,searching,linear_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,7.0,0.0,searching,binary_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,19.0,0.0,searching,exponential_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,11.0,0.0,searching,fibonacci_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,3.0,735.0,searching,hashing_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,272.0,0.0,searching,linear_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,binary_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,13.0,0.0,searching,exponential_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,fibonacci_search,duplicates_present
1280,0.0,0.0,0.0,0.0,0.0,1.0,728.0,searching,hashing_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,53.0,0.0,searching,linear_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,binary_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,3.0,0.0,searching,interpolation_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,20.0,0.0,searching,exponential_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,1.0,732.0,searching,hashing_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,548.0,0.0,searching,linear_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,binary_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,3.0,0.0,searching,interpolation_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,15.0,0.0,searching,exponential_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,2.0,732.0,searching,hashing_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,416.0,0.0,searching,linear_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,binary_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,20.0,0.0,searching,exponential_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,1.0,738.0,searching,hashing_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,449.0,0.0,searching,linear_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,19.0,0.0,searching,exponential_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,1.0,736.0,searching,hashing_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,477.0,0.0,searching,linear_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,binary_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,4.0,0.0,searching,interpolation_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,20.0,0.0,searching,exponential_search,duplicates_present
1290,0.0,0.0,0.0,0.0,0.0,1.0,739.0,searching,hashing_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,492.0,0.0,searching,linear_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,18.0,0.0,searching,exponential_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,fibonacci_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,2.0,733.0,searching,hashing_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,655.0,0.0,searching,linear_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,binary_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,4.0,0.0,searching,interpolation_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,18.0,0.0,searching,exponential_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,fibonacci_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,4.0,731.0,searching,hashing_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,706.0,0.0,searching,linear_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,binary_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,18.0,0.0,searching,exponential_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,fibonacci_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,1.0,747.0,searching,hashing_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,104.0,0.0,searching,linear_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,binary_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,4.0,0.0,searching,interpolation_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,16.0,0.0,searching,exponential_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,fibonacci_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,1.0,733.0,searching,hashing_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,18.0,0.0,searching,exponential_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,fibonacci_search,duplicates_present
1300,0.0,0.0,0.0,0.0,0.0,1.0,738.0,searching,hashing_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,466.0,0.0,searching,linear_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,6.0,0.0,searching,binary_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,11.0,0.0,searching,exponential_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,7.0,0.0,searching,fibonacci_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,2.0,734.0,searching,hashing_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,415.0,0.0,searching,linear_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,13.0,0.0,searching,exponential_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,6.0,0.0,searching,fibonacci_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,2.0,747.0,searching,hashing_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,950.0,0.0,searching,linear_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,19.0,0.0,searching,exponential_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,fibonacci_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,4.0,749.0,searching,hashing_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,342.0,0.0,searching,linear_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,binary_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,4.0,0.0,searching,interpolation_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,16.0,0.0,searching,exponential_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,fibonacci_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,2.0,752.0,searching,hashing_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,775.0,0.0,searching,linear_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,1.0,0.0,searching,interpolation_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,18.0,0.0,searching,exponential_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,11.0,0.0,searching,fibonacci_search,duplicates_present
1310,0.0,0.0,0.0,0.0,0.0,5.0,744.0,searching,hashing_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,414.0,0.0,searching,linear_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,1.0,0.0,searching,interpolation_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,18.0,0.0,searching,exponential_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,7.0,0.0,searching,fibonacci_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,417.0,0.0,searching,linear_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,3.0,0.0,searching,interpolation_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,20.0,0.0,searching,exponential_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,fibonacci_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,168.0,0.0,searching,linear_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,binary_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,3.0,0.0,searching,interpolation_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,20.0,0.0,searching,exponential_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,fibonacci_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,133.0,0.0,searching,linear_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,binary_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,3.0,0.0,searching,interpolation_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,14.0,0.0,searching,exponential_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,fibonacci_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,270.0,0.0,searching,linear_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,1.0,0.0,searching,interpolation_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,15.0,0.0,searching,exponential_search,duplicates_present
1320,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,fibonacci_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,658.0,0.0,searching,linear_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,4.0,0.0,searching,interpolation_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,19.0,0.0,searching,exponential_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,fibonacci_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,1.0,755.0,searching,hashing_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,binary_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,20.0,0.0,searching,exponential_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,fibonacci_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,1.0,755.0,searching,hashing_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,400.0,0.0,searching,linear_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,binary_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,3.0,0.0,searching,interpolation_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,20.0,0.0,searching,exponential_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,fibonacci_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,1.0,752.0,searching,hashing_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,686.0,0.0,searching,linear_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,7.0,0.0,searching,binary_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,16.0,0.0,searching,exponential_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,fibonacci_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,3.0,751.0,searching,hashing_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,5.0,0.0,searching,binary_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,5.0,0.0,searching,interpolation_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,17.0,0.0,searching,exponential_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,7.0,0.0,searching,fibonacci_search,duplicates_present
1330,0.0,0.0,0.0,0.0,0.0,1.0,755.0,searching,hashing_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,35.0,0.0,searching,linear_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,3.0,0.0,searching,interpolation_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,fibonacci_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,1.0,761.0,searching,hashing_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,1016.0,0.0,searching,linear_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,7.0,0.0,searching,binary_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,5.0,0.0,searching,interpolation_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,fibonacci_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,3.0,759.0,searching,hashing_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,676.0,0.0,searching,linear_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,binary_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,fibonacci_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,2.0,755.0,searching,hashing_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,92.0,0.0,searching,linear_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,fibonacci_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,1.0,772.0,searching,hashing_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,195.0,0.0,searching,linear_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,2.0,0.0,searching,interpolation_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,5.0,0.0,searching,fibonacci_search,duplicates_present
1340,0.0,0.0,0.0,0.0,0.0,1.0,764.0,searching,hashing_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,binary_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,17.0,0.0,searching,exponential_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,fibonacci_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,1.0,763.0,searching,hashing_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,5.0,0.0,searching,binary_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,13.0,0.0,searching,exponential_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,fibonacci_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,1.0,777.0,searching,hashing_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,18.0,0.0,searching,exponential_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,fibonacci_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,1.0,766.0,searching,hashing_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,binary_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,20.0,0.0,searching,exponential_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,fibonacci_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,1.0,756.0,searching,hashing_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,6.0,0.0,searching,binary_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,20.0,0.0,searching,exponential_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,10.0,0.0,searching,fibonacci_search,duplicates_present
1350,0.0,0.0,0.0,0.0,0.0,2.0,756.0,searching,hashing_search,duplicates_present
1360,0.0,0.0,0.0,0.0,0.0,373.0,0.0,searching,linear_search,duplicates_present
1360,0.0,0.0,0.0,0.0,0.0,9.0,0.0,searching,binary_search,duplicates_present
1360,0.0,0.0,0.0,0.0,0.0,5.0,0.0,searching,interpolation_search,duplicates_present
1360,0.0,0.0,0.0,0.0,0.0,20.0,0.0,searching,exponential_search,duplicates_present
1360,0.0,0.0,0.0,0.0,0.0,8.0,0.0,searching,fibonacci_search,duplicates_present
1360,0.0,0.0,0.0,0.0,0.0,445.0,0.0,searching,linear_search,duplicates_present
1360,0.0,0.0,0.0,0.0,0.0,7.0,0.0,searching,binary_search,duplicates_present
1360,0.0,0.0,0.0,0.0,0.0,5.0,0.0,searching,interpolation_search,duplicates_present
